"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Icogne VS","57,8 Prozent der Stimmbürgerinnen und Stimmbürger von Icogne haben die Kostenbremse-Initiative angenommen. Icogne hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Icogne (VS)","Les électeurs d'Icogne valident l'initiative du Centre ""pour un frein aux coûts"" avec 57,8 pour cent des voix. Icogne a approuvé l'initiative, tout comme son canton.","Icogne VS","Gli elettori di Icogne si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 57,8 per cento di ""sì"". Icogne ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lens VS","50 Prozent der Stimmbürgerinnen und Stimmbürger von Lens haben die Kostenbremse-Initiative angenommen. Lens hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Lens (VS)","Les électeurs de Lens valident l'initiative du Centre ""pour un frein aux coûts"" avec 50 pour cent des voix. Lens a approuvé l'initiative, tout comme son canton.","Lens VS","Gli elettori di Lens si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 50 per cento di ""sì"". Lens ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Saint-Léonard VS","Ja zur Kostenbremse-Initiative in Saint-Léonard: Mit 56,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Saint-Léonard hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Saint-Léonard (VS)","Les habitants de Saint-Léonard approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 56,2 pour cent des voix. Saint-Léonard a approuvé l'initiative, tout comme son canton.","Saint-Léonard VS","Gli abitanti di Saint-Léonard hanno accolto l'iniziativa per un freno ai costi del Centro con il 56,2 per cento di ""sì"". Saint-Léonard ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Siders VS","55,5 Prozent der Abstimmenden in der Gemeinde Siders haben Ja gesagt zur Kostenbremse-Initiative. Siders hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Sierre (VS)","C'est oui à 55,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Sierre. Sierre a approuvé l'initiative, tout comme son canton.","Siders VS","Il 55,5 per cento degli elettori di Siders ha accolto l'iniziativa per un freno ai costi del Centro. Siders ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Anniviers VS","Ja zur Kostenbremse-Initiative in Anniviers. Die Gemeinde hat das Volksbegehren mit 54 Prozent der Stimmen angenommen. Anniviers hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Anniviers (VS)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à Anniviers avec 54 pour cent de oui. Anniviers a approuvé l'initiative, tout comme son canton.","Anniviers VS","L'iniziativa per un freno ai costi del Centro è stata accolta a Anniviers, dove ha riscosso il 54 per cento di voti a favore. Anniviers ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Crans-Montana VS","55,4 Prozent der Abstimmenden in der Gemeinde Crans-Montana haben Ja gesagt zur Kostenbremse-Initiative. Crans-Montana hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Crans-Montana (VS)","C'est oui à 55,4 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Crans-Montana. Crans-Montana a approuvé l'initiative, tout comme son canton.","Crans-Montana VS","Il 55,4 per cento degli elettori di Crans-Montana ha accolto l'iniziativa per un freno ai costi del Centro. Crans-Montana ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Noble-Contrée VS","Ja zur Kostenbremse-Initiative in Noble-Contrée: Mit 53,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Noble-Contrée hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Noble-Contrée (VS)","Les habitants de Noble-Contrée approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 53,1 pour cent des voix. Noble-Contrée a approuvé l'initiative, tout comme son canton.","Noble-Contrée VS","Gli abitanti di Noble-Contrée hanno accolto l'iniziativa per un freno ai costi del Centro con il 53,1 per cento di ""sì"". Noble-Contrée ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Arbaz VS","53,1 Prozent der Abstimmenden in der Gemeinde Arbaz haben Ja gesagt zur Kostenbremse-Initiative. Arbaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Arbaz (VS)","C'est oui à 53,1 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Arbaz. Arbaz a approuvé l'initiative, tout comme son canton.","Arbaz VS","Il 53,1 per cento degli elettori di Arbaz ha accolto l'iniziativa per un freno ai costi del Centro. Arbaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Grimisuat VS","Grimisuat hat die Kostenbremse-Initiative mit 50 Prozent abgelehnt. Grimisuat hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Grimisuat (VS)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Grimisuat avec 50 pour cent de non. Grimisuat a rejeté l'initiative, contrairement à son canton.","Grimisuat VS","L'iniziativa per un freno ai costi del Centro è stata respinta a Grimisuat, dove ha riscosso il 50 per cento di ""no"". Grimisuat ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Savièse VS","Die Gemeinde Savièse hat die Kostenbremse-Initiative mit 54,5 Prozent Ja-Stimmen angenommen. Savièse hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Savièse (VS)","Les habitants de Savièse acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 54,5 pour cent de oui. Savièse a approuvé l'initiative, tout comme son canton.","Savièse VS","I cittadini di Savièse hanno accolto l'iniziativa per un freno ai costi del Centro con il 54,5 per cento di voti a favore. Savièse ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Sitten VS","Ja zur Kostenbremse-Initiative in Sitten. Die Gemeinde hat das Volksbegehren mit 52,4 Prozent der Stimmen angenommen. Sitten hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Sion (VS)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à Sion avec 52,4 pour cent de oui. Sion a approuvé l'initiative, tout comme son canton.","Sitten VS","L'iniziativa per un freno ai costi del Centro è stata accolta a Sitten, dove ha riscosso il 52,4 per cento di voti a favore. Sitten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Veysonnaz VS","64,5 Prozent der Abstimmenden in der Gemeinde Veysonnaz haben Ja gesagt zur Kostenbremse-Initiative. Veysonnaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Veysonnaz (VS)","C'est oui à 64,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Veysonnaz. Veysonnaz a approuvé l'initiative, tout comme son canton.","Veysonnaz VS","Il 64,5 per cento degli elettori di Veysonnaz ha accolto l'iniziativa per un freno ai costi del Centro. Veysonnaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Baltschieder VS","Nein zur Kostenbremse-Initiative in Baltschieder: Mit 61,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Baltschieder hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Baltschieder (VS)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Baltschieder avec 61,7 pour cent des suffrages. Baltschieder a rejeté l'initiative, contrairement à son canton.","Baltschieder VS","Gli elettori di Baltschieder si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 61,7 per cento di voti contrari. Baltschieder ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Eisten VS","Nein zur Kostenbremse-Initiative in Eisten. mit 42 Nein- zu 33 Ja-Stimmen. Eisten hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Eisten (VS)","L'initiative du Centre ""pour un frein aux coûts"" est rejetée à Eisten. Les électeurs de cette petite commune sont 42 à dire non et 33 à accepter le texte. Eisten a rejeté l'initiative, contrairement à son canton.","Eisten VS","L'iniziativa per un freno ai costi del Centro è stata respinta dagli elettori di Eisten, dove i ""no"" sono stati 42 e i voti favorevoli 33. Eisten ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Embd VS","In Embd hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 61 Prozent der abgegebenen Stimmzettel stand ein Nein. Embd hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Embd (VS)","Les habitants d'Embd rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 61 pour cent de non. Embd a rejeté l'initiative, contrairement à son canton.","Embd VS","I cittadini di Embd hanno respinto l'iniziativa per un freno ai costi del Centro con il 61 per cento di voti contrari. Embd ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Grächen VS","Nein zur Kostenbremse-Initiative in Grächen mit 51 Prozent Ablehnung. Grächen hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Grächen (VS)","A Grächen, les habitants disent non à 51 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Grächen a rejeté l'initiative, contrairement à son canton.","Grächen VS","Nel comune di Grächen, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 51 per cento di voti contrari. Grächen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Lalden VS","Nein zur Kostenbremse-Initiative in Lalden mit 66 Prozent Ablehnung. Lalden hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Lalden (VS)","A Lalden, les habitants disent non à 66 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Lalden a rejeté l'initiative, contrairement à son canton.","Lalden VS","Nel comune di Lalden, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66 per cento di voti contrari. Lalden ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Randa VS","Ja zur Kostenbremse-Initiative in Randa: Mit 51,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Randa hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Randa (VS)","Les habitants de Randa approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 51,3 pour cent des voix. Randa a approuvé l'initiative, tout comme son canton.","Randa VS","Gli abitanti di Randa hanno accolto l'iniziativa per un freno ai costi del Centro con il 51,3 per cento di ""sì"". Randa ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Saas-Almagell VS","51,3 Prozent der Abstimmenden in der Gemeinde Saas-Almagell haben Ja gesagt zur Kostenbremse-Initiative. Saas-Almagell hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Saas-Almagell (VS)","C'est oui à 51,3 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Saas-Almagell. Saas-Almagell a approuvé l'initiative, tout comme son canton.","Saas-Almagell VS","Il 51,3 per cento degli elettori di Saas-Almagell ha accolto l'iniziativa per un freno ai costi del Centro. Saas-Almagell ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Saas-Balen VS","Ja zur Kostenbremse-Initiative in Saas-Balen: Mit 55,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Saas-Balen hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Saas-Balen (VS)","Les habitants de Saas-Balen approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 55,1 pour cent des voix. Saas-Balen a approuvé l'initiative, tout comme son canton.","Saas-Balen VS","Gli abitanti di Saas-Balen hanno accolto l'iniziativa per un freno ai costi del Centro con il 55,1 per cento di ""sì"". Saas-Balen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Saas-Fee VS","In Saas-Fee hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 56,6 Prozent verworfen. Saas-Fee hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Saas-Fee (VS)","A Saas-Fee, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 56,6 pour cent des voix. Saas-Fee a rejeté l'initiative, contrairement à son canton.","Saas-Fee VS","A Saas-Fee gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 56,6 per cento di voti a sfavore. Saas-Fee ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Saas-Grund VS","In Saas-Grund hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,2 Prozent verworfen. Saas-Grund hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Saas-Grund (VS)","A Saas-Grund, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 65,2 pour cent des voix. Saas-Grund a rejeté l'initiative, contrairement à son canton.","Saas-Grund VS","A Saas-Grund gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 65,2 per cento di voti a sfavore. Saas-Grund ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"St. Niklaus VS","Nein zur Kostenbremse-Initiative in St. Niklaus mit 59,9 Prozent Ablehnung. St. Niklaus hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Saint-Nicolas (VS)","A Saint-Nicolas, les habitants disent non à 59,9 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Saint-Nicolas a rejeté l'initiative, contrairement à son canton.","St. Niklaus VS","Nel comune di St. Niklaus, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 59,9 per cento di voti contrari. St. Niklaus ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Stalden VS","Nein zur Kostenbremse-Initiative in Stalden VS mit 55,8 Prozent Ablehnung. Stalden VS hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Stalden (VS)","A Stalden (VS), les habitants disent non à 55,8 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Stalden (VS) a rejeté l'initiative, contrairement à son canton.","Stalden VS","Nel comune di Stalden VS, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 55,8 per cento di voti contrari. Stalden VS ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Staldenried VS","Die Gemeinde Staldenried hat die Kostenbremse-Initiative mit 51,9 Prozent Ja-Stimmen angenommen. Staldenried hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Staldenried (VS)","Les habitants de Staldenried acceptent l'initiative du Centre ""pour un frein aux coûts"" avec 51,9 pour cent de oui. Staldenried a approuvé l'initiative, tout comme son canton.","Staldenried VS","I cittadini di Staldenried hanno accolto l'iniziativa per un freno ai costi del Centro con il 51,9 per cento di voti a favore. Staldenried ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Täsch VS","Keine Mehrheit für die Kostenbremse-Initiative in Täsch: Mit 80 Nein-Stimmen zu 55 Ja-Stimmen oder 59,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Täsch hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Täsch (VS)","C'est non à 59,3 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Täsch. Täsch a rejeté l'initiative, contrairement à son canton.","Täsch VS","Il 59,3 per cento degli elettori di Täsch ha respinto l'iniziativa per un freno ai costi del Centro. Täsch ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Törbel VS","Keine Mehrheit für die Kostenbremse-Initiative in Törbel: Mit 102 Nein-Stimmen zu 90 Ja-Stimmen oder 53,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Törbel hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Törbel (VS)","C'est non à 53,1 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Törbel. Törbel a rejeté l'initiative, contrairement à son canton.","Törbel VS","Il 53,1 per cento degli elettori di Törbel ha respinto l'iniziativa per un freno ai costi del Centro. Törbel ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Visp VS","Visp hat die Kostenbremse-Initiative mit 58,2 Prozent abgelehnt. Visp hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Viège (VS)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Viège avec 58,2 pour cent de non. Viège a rejeté l'initiative, contrairement à son canton.","Visp VS","L'iniziativa per un freno ai costi del Centro è stata respinta a Visp, dove ha riscosso il 58,2 per cento di ""no"". Visp ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Visperterminen VS","Keine Mehrheit für die Kostenbremse-Initiative in Visperterminen: Mit 303 Nein-Stimmen zu 178 Ja-Stimmen oder 63 Prozent hat die Gemeinde das Volksbegehren verworfen. Visperterminen hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Visperterminen (VS)","C'est non à 63 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Visperterminen. Visperterminen a rejeté l'initiative, contrairement à son canton.","Visperterminen VS","Il 63 per cento degli elettori di Visperterminen ha respinto l'iniziativa per un freno ai costi del Centro. Visperterminen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Zeneggen VS","Zeneggen hat die Kostenbremse-Initiative mit 55,6 Prozent abgelehnt. Zeneggen hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Zeneggen (VS)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Zeneggen avec 55,6 pour cent de non. Zeneggen a rejeté l'initiative, contrairement à son canton.","Zeneggen VS","L'iniziativa per un freno ai costi del Centro è stata respinta a Zeneggen, dove ha riscosso il 55,6 per cento di ""no"". Zeneggen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Zermatt VS","In Zermatt hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,1 Prozent verworfen. Zermatt hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Zermatt (VS)","A Zermatt, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 67,1 pour cent des voix. Zermatt a rejeté l'initiative, contrairement à son canton.","Zermatt VS","A Zermatt gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 67,1 per cento di voti a sfavore. Zermatt ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Boudry NE","Ja zur Kostenbremse-Initiative in Boudry: Mit 56,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Boudry hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Boudry (NE)","Les habitants de Boudry approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 56,6 pour cent des voix. Boudry a approuvé l'initiative, tout comme son canton.","Boudry NE","Gli abitanti di Boudry hanno accolto l'iniziativa per un freno ai costi del Centro con il 56,6 per cento di ""sì"". Boudry ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Cortaillod NE","Ja zur Kostenbremse-Initiative in Cortaillod. Die Gemeinde hat das Volksbegehren mit 54 Prozent der Stimmen angenommen. Cortaillod hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Cortaillod (NE)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à Cortaillod avec 54 pour cent de oui. Cortaillod a approuvé l'initiative, tout comme son canton.","Cortaillod NE","L'iniziativa per un freno ai costi del Centro è stata accolta a Cortaillod, dove ha riscosso il 54 per cento di voti a favore. Cortaillod ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Rochefort NE","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von Rochefort haben die Kostenbremse-Initiative angenommen. Rochefort hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Rochefort (NE)","Les électeurs de Rochefort valident l'initiative du Centre ""pour un frein aux coûts"" avec 53,4 pour cent des voix. Rochefort a approuvé l'initiative, tout comme son canton.","Rochefort NE","Gli elettori di Rochefort si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 53,4 per cento di ""sì"". Rochefort ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Milvignes NE","Milvignes hat die Kostenbremse-Initiative mit 50,6 Prozent abgelehnt. Milvignes hat damit anders abgestimmt als der Kanton Neuenburg, der die Vorlage angenommen hat.","Milvignes (NE)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Milvignes avec 50,6 pour cent de non. Milvignes a rejeté l'initiative, contrairement à son canton.","Milvignes NE","L'iniziativa per un freno ai costi del Centro è stata respinta a Milvignes, dove ha riscosso il 50,6 per cento di ""no"". Milvignes ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"La Grande Béroche NE","Ja zur Kostenbremse-Initiative in La Grande Béroche. Die Gemeinde hat das Volksbegehren mit 55,3 Prozent der Stimmen angenommen. La Grande Béroche hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","La Grande Béroche (NE)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à La Grande Béroche avec 55,3 pour cent de oui. La Grande Béroche a approuvé l'initiative, tout comme son canton.","La Grande Béroche NE","L'iniziativa per un freno ai costi del Centro è stata accolta a La Grande Béroche, dove ha riscosso il 55,3 per cento di voti a favore. La Grande Béroche ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"La Chaux-de-Fonds NE","Ja zur Kostenbremse-Initiative in La Chaux-de-Fonds. Die Gemeinde hat das Volksbegehren mit 58,4 Prozent der Stimmen angenommen. La Chaux-de-Fonds hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","La Chaux-de-Fonds (NE)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe à La Chaux-de-Fonds avec 58,4 pour cent de oui. La Chaux-de-Fonds a approuvé l'initiative, tout comme son canton.","La Chaux-de-Fonds NE","L'iniziativa per un freno ai costi del Centro è stata accolta a La Chaux-de-Fonds, dove ha riscosso il 58,4 per cento di voti a favore. La Chaux-de-Fonds ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Les Planchettes NE","Mit 42 Ja- zu 36 Nein-Stimmen hat Les Planchettes die Kostenbremse-Initiative angenommen. Les Planchettes hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Les Planchettes (NE)","L'initiative du Centre ""pour un frein aux coûts"" passe la rampe aux Planchettes. Les électeurs de cette petite commune sont 42 à approuver le texte et 36 à le refuser. Les Planchettes a approuvé l'initiative, tout comme son canton.","Les Planchettes NE","L'iniziativa per un freno ai costi del Centro ha passato la prova delle urne a Les Planchettes, dove ha raccolto 42 voti favorevoli e 36 voti contrari. Les Planchettes ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"La Sagne NE","Ja zur Kostenbremse-Initiative in La Sagne: Mit 54,2 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. La Sagne hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","La Sagne (NE)","Les habitants de La Sagne approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 54,2 pour cent des voix. La Sagne a approuvé l'initiative, tout comme son canton.","La Sagne NE","Gli abitanti di La Sagne hanno accolto l'iniziativa per un freno ai costi del Centro con il 54,2 per cento di ""sì"". La Sagne ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"La BréviNE","Ja zur Kostenbremse-Initiative in La Brévine: Mit 55 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. La Brévine hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","La Brévine (NE)","Les habitants de La Brévine approuvent l'initiative du Centre ""pour un frein aux coûts"" avec 55 pour cent des voix. La Brévine a approuvé l'initiative, tout comme son canton.","La BréviNE","Gli abitanti di La Brévine hanno accolto l'iniziativa per un freno ai costi del Centro con il 55 per cento di ""sì"". La Brévine ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Brot-Plamboz NE","Die Gemeinde Brot-Plamboz hat die Kostenbremse-Initiative mit 52,5 Prozent angenommen. Brot-Plamboz hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Brot-Plamboz (NE)","A Brot-Plamboz, les habitants disent oui à 52,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"". Brot-Plamboz a approuvé l'initiative, tout comme son canton.","Brot-Plamboz NE","Nel comune di Brot-Plamboz, i cittadini hanno accolto l'iniziativa per un freno ai costi del Centro con il 52,5 per cento di voti favorevoli. Brot-Plamboz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Le Cerneux-Péquignot NE","Le Cerneux-Péquignot hat die Kostenbremse-Initiative mit 51,1 Prozent abgelehnt. Le Cerneux-Péquignot hat damit anders abgestimmt als der Kanton Neuenburg, der die Vorlage angenommen hat.","Le Cerneux-Péquignot (NE)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe au Cerneux-Péquignot avec 51,1 pour cent de non. Le Cerneux-Péquignot a rejeté l'initiative, contrairement à son canton.","Le Cerneux-Péquignot NE","L'iniziativa per un freno ai costi del Centro è stata respinta a Le Cerneux-Péquignot, dove ha riscosso il 51,1 per cento di ""no"". Le Cerneux-Péquignot ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"La Chaux-du-Milieu NE","53 Prozent der Stimmbürgerinnen und Stimmbürger von La Chaux-du-Milieu sagen Nein zur Kostenbremse-Initiative. La Chaux-du-Milieu hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Neuenburg.","La Chaux-du-Milieu (NE)","Les habitants de La Chaux-du-Milieu s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 53 pour cent de non. Le plus fort pourcentage de non du canton de Neuchâtel a été obtenu à La Chaux-du-Milieu.","La Chaux-du-Milieu NE","Gli abitanti di La Chaux-du-Milieu hanno respinto l'iniziativa per un freno ai costi del Centro con il 53 per cento di ""no"". Il maggior numero di ""no"" nel canton Neuchâtel è stato ottenuto a La Chaux-du-Milieu."
"Le Locle NE","In Le Locle hat die Stimmbevölkerung der Kostenbremse-Initiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 58,1 Prozent angenommen. Le Locle hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Le Locle (NE)","Au Locle, les habitants sont favorables à l'initiative du Centre ""pour un frein aux coûts"" avec 58,1 pour cent des suffrages. Le Locle a approuvé l'initiative, tout comme son canton.","Le Locle NE","A Le Locle gli abitanti hanno accolto l'iniziativa per un freno ai costi del Centro con il 58,1 per cento di ""sì"". Le Locle ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Les Ponts-de-Martel NE","50,1 Prozent der Stimmbürgerinnen und Stimmbürger von Les Ponts-de-Martel haben die Kostenbremse-Initiative angenommen. Les Ponts-de-Martel hat damit gleich wie der Kanton Neuenburg Ja gesagt zu dieser Vorlage.","Les Ponts-de-Martel (NE)","Les électeurs des Ponts-de-Martel valident l'initiative du Centre ""pour un frein aux coûts"" avec 50,1 pour cent des voix. Les Ponts-de-Martel a approuvé l'initiative, tout comme son canton.","Les Ponts-de-Martel NE","Gli elettori di Les Ponts-de-Martel si sono mostrati favorevoli all'iniziativa per un freno ai costi del Centro, che ha ricevuto il 50,1 per cento di ""sì"". Les Ponts-de-Martel ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
