"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Kippel VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Kippel mit 85 Prozent Ablehnung. Kippel hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Kippel (VS)","A Kippel, les habitants disent non à 85 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Kippel a rejeté l'initiative, tout comme son canton.","Kippel VS","Nel comune di Kippel, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 85 per cento di voti contrari. Kippel ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Niedergesteln VS","75,7 Prozent der Stimmbürgerinnen und Stimmbürger von Niedergesteln sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Niedergesteln hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Niedergesteln (VS)","Les habitants de Niedergesteln s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 75,7 pour cent de non. Niedergesteln a rejeté l'initiative, tout comme son canton.","Niedergesteln VS","Gli abitanti di Niedergesteln hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 75,7 per cento di ""no"". Niedergesteln ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Raron VS","In Raron hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 72,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Raron hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Rarogne (VS)","Les habitants de Rarogne rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 72,5 pour cent de non. Rarogne a rejeté l'initiative, tout comme son canton.","Raron VS","I cittadini di Raron hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 72,5 per cento di voti contrari. Raron ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Unterbäch VS","84,7 Prozent der Stimmbürgerinnen und Stimmbürger von Unterbäch sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Unterbäch hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Unterbäch (VS)","Les habitants d'Unterbäch s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 84,7 pour cent de non. Unterbäch a rejeté l'initiative, tout comme son canton.","Unterbäch VS","Gli abitanti di Unterbäch hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 84,7 per cento di ""no"". Unterbäch ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wiler (Lötschen) VS","In Wiler (Lötschen) hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 86,7 Prozent verworfen. Wiler (Lötschen) hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Wallis.","Wiler (Lötschen) (VS)","A Wiler (Lötschen), les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 86,7 pour cent des voix. Le plus fort pourcentage de non en Valais a été obtenu à Wiler (Lötschen).","Wiler (Lötschen) VS","A Wiler (Lötschen) gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 86,7 per cento di voti a sfavore. Il maggior numero di ""no"" nel canton Vallese è stato ottenuto a Wiler (Lötschen)."
"Mörel-Filet VS","71,7 Prozent der Stimmbürgerinnen und Stimmbürger von Mörel-Filet sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Mörel-Filet hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Mörel-Filet (VS)","Les habitants de Mörel-Filet s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 71,7 pour cent de non. Mörel-Filet a rejeté l'initiative, tout comme son canton.","Mörel-Filet VS","Gli abitanti di Mörel-Filet hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,7 per cento di ""no"". Mörel-Filet ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Steg-Hohtenn VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Steg-Hohtenn: Mit 70,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Steg-Hohtenn hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Steg-Hohtenn (VS)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Steg-Hohtenn avec 70,4 pour cent des suffrages. Steg-Hohtenn a rejeté l'initiative, tout comme son canton.","Steg-Hohtenn VS","Gli elettori di Steg-Hohtenn si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 70,4 per cento di voti contrari. Steg-Hohtenn ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bettmeralp VS","Bettmeralp hat die ""Stopp-Impfpflicht""-Initiative mit 77,4 Prozent abgelehnt. Bettmeralp hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Bettmeralp (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Bettmeralp avec 77,4 pour cent de non. Bettmeralp a rejeté l'initiative, tout comme son canton.","Bettmeralp VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Bettmeralp, dove ha riscosso il 77,4 per cento di ""no"". Bettmeralp ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Collonges VS","Collonges hat die ""Stopp-Impfpflicht""-Initiative mit 71,1 Prozent abgelehnt. Collonges hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Collonges (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Collonges avec 71,1 pour cent de non. Collonges a rejeté l'initiative, tout comme son canton.","Collonges VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Collonges, dove ha riscosso il 71,1 per cento di ""no"". Collonges ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dorénaz VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Dorénaz: Mit 193 Nein-Stimmen zu 104 Ja-Stimmen oder 65 Prozent hat die Gemeinde das Volksbegehren verworfen. Dorénaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Dorénaz (VS)","C'est non à 65 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Dorénaz. Dorénaz a rejeté l'initiative, tout comme son canton.","Dorénaz VS","Il 65 per cento degli elettori di Dorénaz ha respinto l'iniziativa per la libertà e l'integrità fisica. Dorénaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Evionnaz VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Evionnaz mit 62,7 Prozent Ablehnung. Evionnaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Evionnaz (VS)","A Evionnaz, les habitants disent non à 62,7 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Evionnaz a rejeté l'initiative, tout comme son canton.","Evionnaz VS","Nel comune di Evionnaz, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 62,7 per cento di voti contrari. Evionnaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Finhaut VS","Finhaut hat die ""Stopp-Impfpflicht""-Initiative mit 54,6 Prozent abgelehnt.","Finhaut (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Finhaut avec 54,6 pour cent de non.","Finhaut VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Finhaut, dove ha riscosso il 54,6 per cento di ""no""."
"Massongex VS","In Massongex hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 65,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Massongex hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Massongex (VS)","Les habitants de Massongex rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 65,2 pour cent de non. Massongex a rejeté l'initiative, tout comme son canton.","Massongex VS","I cittadini di Massongex hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 65,2 per cento di voti contrari. Massongex ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Saint-Maurice VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Saint-Maurice mit 63,3 Prozent Ablehnung. Saint-Maurice hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saint-Maurice (VS)","A Saint-Maurice, les habitants disent non à 63,3 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Saint-Maurice a rejeté l'initiative, tout comme son canton.","Saint-Maurice VS","Nel comune di Saint-Maurice, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 63,3 per cento di voti contrari. Saint-Maurice ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Salvan VS","Salvan hat die ""Stopp-Impfpflicht""-Initiative mit 69,9 Prozent abgelehnt. Salvan hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Salvan (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Salvan avec 69,9 pour cent de non. Salvan a rejeté l'initiative, tout comme son canton.","Salvan VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Salvan, dove ha riscosso il 69,9 per cento di ""no"". Salvan ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Vernayaz VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Vernayaz mit 64,4 Prozent Ablehnung. Vernayaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Vernayaz (VS)","A Vernayaz, les habitants disent non à 64,4 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Vernayaz a rejeté l'initiative, tout comme son canton.","Vernayaz VS","Nel comune di Vernayaz, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 64,4 per cento di voti contrari. Vernayaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Vérossaz VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Vérossaz: Mit 238 Nein-Stimmen zu 126 Ja-Stimmen oder 65,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Vérossaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Vérossaz (VS)","C'est non à 65,4 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Vérossaz. Vérossaz a rejeté l'initiative, tout comme son canton.","Vérossaz VS","Il 65,4 per cento degli elettori di Vérossaz ha respinto l'iniziativa per la libertà e l'integrità fisica. Vérossaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Chalais VS","67,3 Prozent der Stimmbürgerinnen und Stimmbürger von Chalais sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Chalais hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Chalais (VS)","Les habitants de Chalais s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 67,3 pour cent de non. Chalais a rejeté l'initiative, tout comme son canton.","Chalais VS","Gli abitanti di Chalais hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 67,3 per cento di ""no"". Chalais ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Chippis VS","In Chippis hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 69,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Chippis hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Chippis (VS)","Les habitants de Chippis rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 69,5 pour cent de non. Chippis a rejeté l'initiative, tout comme son canton.","Chippis VS","I cittadini di Chippis hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69,5 per cento di voti contrari. Chippis ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Grône VS","In Grône hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 65,1 Prozent verworfen. Grône hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Grône (VS)","A Grône, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 65,1 pour cent des voix. Grône a rejeté l'initiative, tout comme son canton.","Grône VS","A Grône gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 65,1 per cento di voti a sfavore. Grône ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Icogne VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Icogne: Mit 63 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Icogne hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Icogne (VS)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Icogne avec 63 pour cent des suffrages. Icogne a rejeté l'initiative, tout comme son canton.","Icogne VS","Gli elettori di Icogne si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 63 per cento di voti contrari. Icogne ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lens VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Lens: Mit 67,9 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Lens hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Lens (VS)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Lens avec 67,9 pour cent des suffrages. Lens a rejeté l'initiative, tout comme son canton.","Lens VS","Gli elettori di Lens si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 67,9 per cento di voti contrari. Lens ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Saint-Léonard VS","68,3 Prozent der Stimmbürgerinnen und Stimmbürger von Saint-Léonard sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Saint-Léonard hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saint-Léonard (VS)","Les habitants de Saint-Léonard s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 68,3 pour cent de non. Saint-Léonard a rejeté l'initiative, tout comme son canton.","Saint-Léonard VS","Gli abitanti di Saint-Léonard hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 68,3 per cento di ""no"". Saint-Léonard ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Siders VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Siders: Mit 2'839 Nein-Stimmen zu 1'253 Ja-Stimmen oder 69,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Siders hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Sierre (VS)","C'est non à 69,4 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Sierre. Sierre a rejeté l'initiative, tout comme son canton.","Siders VS","Il 69,4 per cento degli elettori di Siders ha respinto l'iniziativa per la libertà e l'integrità fisica. Siders ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Anniviers VS","Anniviers hat die ""Stopp-Impfpflicht""-Initiative mit 73,4 Prozent abgelehnt. Anniviers hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Anniviers (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Anniviers avec 73,4 pour cent de non. Anniviers a rejeté l'initiative, tout comme son canton.","Anniviers VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Anniviers, dove ha riscosso il 73,4 per cento di ""no"". Anniviers ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Crans-Montana VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Crans-Montana: Mit 1'706 Nein-Stimmen zu 841 Ja-Stimmen oder 67 Prozent hat die Gemeinde das Volksbegehren verworfen. Crans-Montana hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Crans-Montana (VS)","C'est non à 67 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Crans-Montana. Crans-Montana a rejeté l'initiative, tout comme son canton.","Crans-Montana VS","Il 67 per cento degli elettori di Crans-Montana ha respinto l'iniziativa per la libertà e l'integrità fisica. Crans-Montana ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Noble-Contrée VS","71,2 Prozent der Stimmbürgerinnen und Stimmbürger von Noble-Contrée sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Noble-Contrée hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Noble-Contrée (VS)","Les habitants de Noble-Contrée s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 71,2 pour cent de non. Noble-Contrée a rejeté l'initiative, tout comme son canton.","Noble-Contrée VS","Gli abitanti di Noble-Contrée hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 71,2 per cento di ""no"". Noble-Contrée ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Arbaz VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Arbaz: Mit 338 Nein-Stimmen zu 168 Ja-Stimmen oder 66,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Arbaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Arbaz (VS)","C'est non à 66,8 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Arbaz. Arbaz a rejeté l'initiative, tout comme son canton.","Arbaz VS","Il 66,8 per cento degli elettori di Arbaz ha respinto l'iniziativa per la libertà e l'integrità fisica. Arbaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Grimisuat VS","Grimisuat hat die ""Stopp-Impfpflicht""-Initiative mit 73,1 Prozent abgelehnt. Grimisuat hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Grimisuat (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Grimisuat avec 73,1 pour cent de non. Grimisuat a rejeté l'initiative, tout comme son canton.","Grimisuat VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Grimisuat, dove ha riscosso il 73,1 per cento di ""no"". Grimisuat ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Savièse VS","In Savièse hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 70,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Savièse hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Savièse (VS)","Les habitants de Savièse rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 70,9 pour cent de non. Savièse a rejeté l'initiative, tout comme son canton.","Savièse VS","I cittadini di Savièse hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 70,9 per cento di voti contrari. Savièse ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Sitten VS","Sitten hat die ""Stopp-Impfpflicht""-Initiative mit 70,7 Prozent abgelehnt. Sitten hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Sion (VS)","L'initiative pour interdire la ""vaccination obligatoire"" ne passe pas la rampe à Sion avec 70,7 pour cent de non. Sion a rejeté l'initiative, tout comme son canton.","Sitten VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta a Sitten, dove ha riscosso il 70,7 per cento di ""no"". Sitten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Veysonnaz VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Veysonnaz: Mit 109 Nein-Stimmen zu 50 Ja-Stimmen oder 68,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Veysonnaz hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Veysonnaz (VS)","C'est non à 68,6 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Veysonnaz. Veysonnaz a rejeté l'initiative, tout comme son canton.","Veysonnaz VS","Il 68,6 per cento degli elettori di Veysonnaz ha respinto l'iniziativa per la libertà e l'integrità fisica. Veysonnaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Baltschieder VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Baltschieder: Mit 80,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Baltschieder hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Baltschieder (VS)","L'initiative pour interdire la ""vaccination obligatoire"" échoue à Baltschieder avec 80,7 pour cent des suffrages. Baltschieder a rejeté l'initiative, tout comme son canton.","Baltschieder VS","Gli elettori di Baltschieder si sono mostrati scettici nei confronti dell'iniziativa per la libertà e l'integrità fisica, che è stata respinta con il 80,7 per cento di voti contrari. Baltschieder ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Eisten VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Eisten. mit 54 Nein- zu 21 Ja-Stimmen. Eisten hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Eisten (VS)","L'initiative pour interdire la ""vaccination obligatoire"" est rejetée à Eisten. Les électeurs de cette petite commune sont 54 à dire non et 21 à accepter le texte. Eisten a rejeté l'initiative, tout comme son canton.","Eisten VS","L'iniziativa per la libertà e l'integrità fisica è stata respinta dagli elettori di Eisten, dove i ""no"" sono stati 54 e i voti favorevoli 21. Eisten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Embd VS","In Embd hat die ""Stopp-Impfpflicht""-Initiative keine Mehrheit gefunden. Auf 86 Prozent der abgegebenen Stimmzettel stand ein Nein. Embd hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Embd (VS)","Les habitants d'Embd rejettent l'initiative pour interdire la ""vaccination obligatoire"" avec 86 pour cent de non. Embd a rejeté l'initiative, tout comme son canton.","Embd VS","I cittadini di Embd hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 86 per cento di voti contrari. Embd ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Grächen VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Grächen mit 69 Prozent Ablehnung. Grächen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Grächen (VS)","A Grächen, les habitants disent non à 69 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Grächen a rejeté l'initiative, tout comme son canton.","Grächen VS","Nel comune di Grächen, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 69 per cento di voti contrari. Grächen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Lalden VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Lalden mit 84,2 Prozent Ablehnung. Lalden hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Lalden (VS)","A Lalden, les habitants disent non à 84,2 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Lalden a rejeté l'initiative, tout comme son canton.","Lalden VS","Nel comune di Lalden, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 84,2 per cento di voti contrari. Lalden ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Randa VS","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Randa sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Randa hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Randa (VS)","Les habitants de Randa s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 68,1 pour cent de non. Randa a rejeté l'initiative, tout comme son canton.","Randa VS","Gli abitanti di Randa hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 68,1 per cento di ""no"". Randa ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Saas-Almagell VS","Keine Mehrheit für die ""Stopp-Impfpflicht""-Initiative in Saas-Almagell: Mit 104 Nein-Stimmen zu 48 Ja-Stimmen oder 68,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Saas-Almagell hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saas-Almagell (VS)","C'est non à 68,4 pour cent à l'initiative pour interdire la ""vaccination obligatoire"" à Saas-Almagell. Saas-Almagell a rejeté l'initiative, tout comme son canton.","Saas-Almagell VS","Il 68,4 per cento degli elettori di Saas-Almagell ha respinto l'iniziativa per la libertà e l'integrità fisica. Saas-Almagell ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Saas-Balen VS","73,3 Prozent der Stimmbürgerinnen und Stimmbürger von Saas-Balen sagen Nein zur ""Stopp-Impfpflicht""-Initiative. Saas-Balen hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saas-Balen (VS)","Les habitants de Saas-Balen s'opposent à l'initiative pour interdire la ""vaccination obligatoire"" avec 73,3 pour cent de non. Saas-Balen a rejeté l'initiative, tout comme son canton.","Saas-Balen VS","Gli abitanti di Saas-Balen hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 73,3 per cento di ""no"". Saas-Balen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Saas-Fee VS","In Saas-Fee hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 79,4 Prozent verworfen. Saas-Fee hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saas-Fee (VS)","A Saas-Fee, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 79,4 pour cent des voix. Saas-Fee a rejeté l'initiative, tout comme son canton.","Saas-Fee VS","A Saas-Fee gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 79,4 per cento di voti a sfavore. Saas-Fee ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Saas-Grund VS","In Saas-Grund hat die Stimmbevölkerung die ""Stopp-Impfpflicht""-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 71,5 Prozent verworfen. Saas-Grund hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saas-Grund (VS)","A Saas-Grund, les habitants sont défavorables à l'initiative pour interdire la ""vaccination obligatoire"" avec 71,5 pour cent des voix. Saas-Grund a rejeté l'initiative, tout comme son canton.","Saas-Grund VS","A Saas-Grund gli abitanti si sono opposti all'iniziativa per la libertà e l'integrità fisica con il 71,5 per cento di voti a sfavore. Saas-Grund ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"St. Niklaus VS","Nein zur ""Stopp-Impfpflicht""-Initiative in St. Niklaus mit 64,6 Prozent Ablehnung. St. Niklaus hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Saint-Nicolas (VS)","A Saint-Nicolas, les habitants disent non à 64,6 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Saint-Nicolas a rejeté l'initiative, tout comme son canton.","St. Niklaus VS","Nel comune di St. Niklaus, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 64,6 per cento di voti contrari. St. Niklaus ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Stalden VS","Nein zur ""Stopp-Impfpflicht""-Initiative in Stalden VS mit 77,4 Prozent Ablehnung. Stalden VS hat damit gleich wie der Kanton Wallis Nein gesagt zu dieser Vorlage.","Stalden (VS)","A Stalden (VS), les habitants disent non à 77,4 pour cent à l'initiative pour interdire ""la vaccination obligatoire"". Stalden (VS) a rejeté l'initiative, tout comme son canton.","Stalden VS","Nel comune di Stalden VS, i cittadini hanno respinto l'iniziativa per la libertà e l'integrità fisica con il 77,4 per cento di voti contrari. Stalden VS ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
