"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Allaman VD","NA NA","Allaman (VD)","C'est oui à 59,4 pour cent à l'initiative pour la biodiversité à Allaman. Allaman a approuvé l'initiative, tout comme son canton.","Allaman VD","NA NA"
"Bursinel VD","NA NA","Bursinel (VD)","A Bursinel, les habitants sont favorables à l'initiative pour la biodiversité avec 72,9 pour cent des suffrages. Bursinel a approuvé l'initiative, tout comme son canton.","Bursinel VD","NA NA"
"Bursins VD","NA NA","Bursins (VD)","C'est non à 53 pour cent à l'initiative pour la biodiversité à Bursins. Bursins a rejeté l'initiative, contrairement à son canton.","Bursins VD","NA NA"
"Burtigny VD","NA NA","Burtigny (VD)","Les électeurs de Burtigny valident l'initiative pour la biodiversité avec 57,6 pour cent des voix. Burtigny a approuvé l'initiative, tout comme son canton.","Burtigny VD","NA NA"
"Dully VD","NA NA","Dully (VD)","A Dully, les habitants disent non à 58,2 pour cent à l'initiative pour la biodiversité. Dully a rejeté l'initiative, contrairement à son canton.","Dully VD","NA NA"
"Essertines-sur-Rolle VD","NA NA","Essertines-sur-Rolle (VD)","L'initiative pour la biodiversité passe la rampe à Essertines-sur-Rolle avec 57,7 pour cent de oui. Essertines-sur-Rolle a approuvé l'initiative, tout comme son canton.","Essertines-sur-Rolle VD","NA NA"
"Gilly VD","NA NA","Gilly (VD)","Les habitants de Gilly approuvent l'initiative pour la biodiversité avec 55,9 pour cent des voix. Gilly a approuvé l'initiative, tout comme son canton.","Gilly VD","NA NA"
"Luins VD","NA NA","Luins (VD)","A Luins, les habitants disent non à 72,5 pour cent à l'initiative pour la biodiversité. Luins a rejeté l'initiative, contrairement à son canton.","Luins VD","NA NA"
"Mont-sur-Rolle VD","NA NA","Mont-sur-Rolle (VD)","Les habitants de Mont-sur-Rolle acceptent l'initiative pour la biodiversité avec 64,7 pour cent de oui. Mont-sur-Rolle a approuvé l'initiative, tout comme son canton.","Mont-sur-Rolle VD","NA NA"
"Perroy VD","NA NA","Perroy (VD)","C'est non à 51,4 pour cent à l'initiative pour la biodiversité à Perroy. Perroy a rejeté l'initiative, contrairement à son canton.","Perroy VD","NA NA"
"Rolle VD","NA NA","Rolle (VD)","Les électeurs de Rolle valident l'initiative pour la biodiversité avec 93 pour cent des voix. Rolle a approuvé l'initiative, tout comme son canton.","Rolle VD","NA NA"
"Tartegnin VD","NA NA","Tartegnin (VD)","L'initiative pour la biodiversité passe la rampe à Tartegnin avec 50,6 pour cent de oui. Tartegnin a approuvé l'initiative, tout comme son canton.","Tartegnin VD","NA NA"
"Vinzel VD","NA NA","Vinzel (VD)","Les habitants de Vinzel rejettent l'initiative pour la biodiversité avec 63,3 pour cent de non. Vinzel a rejeté l'initiative, contrairement à son canton.","Vinzel VD","NA NA"
"L'Abbaye VD","NA NA","L'Abbaye (VD)","Les habitants de L'Abbaye acceptent l'initiative pour la biodiversité avec 56,3 pour cent de oui. L'Abbaye a approuvé l'initiative, tout comme son canton.","L'Abbaye VD","NA NA"
"Le Chenit VD","NA NA","Le Chenit (VD)","L'initiative pour la biodiversité ne passe pas la rampe au Chenit avec 78,2 pour cent de non. Le Chenit a rejeté l'initiative, contrairement à son canton.","Le Chenit VD","NA NA"
"Le Lieu VD","NA NA","Le Lieu (VD)","L'initiative pour la biodiversité passe la rampe au Lieu avec 50,8 pour cent de oui. Le Lieu a approuvé l'initiative, tout comme son canton.","Le Lieu VD","NA NA"
"Chardonne VD","NA NA","Chardonne (VD)","Les habitants de Chardonne rejettent l'initiative pour la biodiversité avec 60 pour cent de non. Chardonne a rejeté l'initiative, contrairement à son canton.","Chardonne VD","NA NA"
"Corseaux VD","NA NA","Corseaux (VD)","Les habitants de Corseaux approuvent l'initiative pour la biodiversité avec 54,3 pour cent des voix. Corseaux a approuvé l'initiative, tout comme son canton.","Corseaux VD","NA NA"
"Corsier-sur-Vevey VD","NA NA","Corsier-sur-Vevey (VD)","Les habitants de Corsier-sur-Vevey approuvent l'initiative pour la biodiversité avec 96,8 pour cent des voix. Corsier-sur-Vevey a approuvé l'initiative, tout comme son canton.","Corsier-sur-Vevey VD","NA NA"
"Jongny VD","NA NA","Jongny (VD)","A Jongny, les habitants disent oui à 67,4 pour cent à l'initiative pour la biodiversité. Jongny a approuvé l'initiative, tout comme son canton.","Jongny VD","NA NA"
"Montreux VD","NA NA","Montreux (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Montreux avec 82 pour cent de non. Montreux a rejeté l'initiative, contrairement à son canton.","Montreux VD","NA NA"
"La Tour-de-Peilz VD","NA NA","La Tour-de-Peilz (VD)","Les habitants de La Tour-de-Peilz acceptent l'initiative pour la biodiversité avec 90,1 pour cent de oui. La Tour-de-Peilz a approuvé l'initiative, tout comme son canton.","La Tour-de-Peilz VD","NA NA"
"Vevey VD","NA NA","Vevey (VD)","Les habitants de Vevey s'opposent à l'initiative pour la biodiversité avec 94,7 pour cent de non. Vevey a rejeté l'initiative, contrairement à son canton.","Vevey VD","NA NA"
"Veytaux VD","NA NA","Veytaux (VD)","A Veytaux, les habitants sont favorables à l'initiative pour la biodiversité avec 54,3 pour cent des suffrages. Veytaux a approuvé l'initiative, tout comme son canton.","Veytaux VD","NA NA"
"Blonay-Saint-Légier VD","NA NA","Blonay-Saint-Légier (VD)","Les habitants de Blonay-Saint-Légier approuvent l'initiative pour la biodiversité avec 88,9 pour cent des voix. Blonay-Saint-Légier a approuvé l'initiative, tout comme son canton.","Blonay-Saint-Légier (VD)","NA NA"
"Belmont-sur-Yverdon VD","NA NA","Belmont-sur-Yverdon (VD)","Les habitants de Belmont-sur-Yverdon approuvent l'initiative pour la biodiversité avec 62,7 pour cent des voix. Belmont-sur-Yverdon a approuvé l'initiative, tout comme son canton.","Belmont-sur-Yverdon VD","NA NA"
"Bioley-Magnoux VD","NA NA","Bioley-Magnoux (VD)","A Bioley-Magnoux, les habitants disent non à 78,2 pour cent à l'initiative pour la biodiversité. Bioley-Magnoux a rejeté l'initiative, contrairement à son canton.","Bioley-Magnoux VD","NA NA"
"Chamblon VD","NA NA","Chamblon (VD)","A Chamblon, les habitants sont favorables à l'initiative pour la biodiversité avec 78,1 pour cent des suffrages. Chamblon a approuvé l'initiative, tout comme son canton.","Chamblon VD","NA NA"
"Champvent VD","NA NA","Champvent (VD)","L'initiative pour la biodiversité échoue à Champvent avec 74,8 pour cent des suffrages. Champvent a rejeté l'initiative, contrairement à son canton.","Champvent VD","NA NA"
"Chavannes-le-Chêne VD","NA NA","Chavannes-le-Chêne (VD)","Les habitants de Chavannes-le-Chêne acceptent l'initiative pour la biodiversité avec 95,9 pour cent de oui. Chavannes-le-Chêne a approuvé l'initiative, tout comme son canton.","Chavannes-le-Chêne VD","NA NA"
"Chêne-Pâquier VD","NA NA","Chêne-Pâquier (VD)","Les électeurs de Chêne-Pâquier valident l'initiative pour la biodiversité avec 61,2 pour cent des voix. Chêne-Pâquier a approuvé l'initiative, tout comme son canton.","Chêne-Pâquier VD","NA NA"
"Cheseaux-Noréaz VD","NA NA","Cheseaux-Noréaz (VD)","Les habitants de Cheseaux-Noréaz s'opposent à l'initiative pour la biodiversité avec 55 pour cent de non. Cheseaux-Noréaz a rejeté l'initiative, contrairement à son canton.","Cheseaux-Noréaz VD","NA NA"
"Cronay VD","NA NA","Cronay (VD)","A Cronay, les habitants disent oui à 62,5 pour cent à l'initiative pour la biodiversité. Cronay a approuvé l'initiative, tout comme son canton.","Cronay VD","NA NA"
"Cuarny VD","NA NA","Cuarny (VD)","Les habitants de Cuarny s'opposent à l'initiative pour la biodiversité avec 64,3 pour cent de non. Cuarny a rejeté l'initiative, contrairement à son canton.","Cuarny VD","NA NA"
"Démoret VD","NA NA","Démoret (VD)","C'est non à 63,5 pour cent à l'initiative pour la biodiversité à Démoret. Démoret a rejeté l'initiative, contrairement à son canton.","Démoret VD","NA NA"
"Donneloye VD","NA NA","Donneloye (VD)","L'initiative pour la biodiversité passe la rampe à Donneloye avec 60,1 pour cent de oui. Donneloye a approuvé l'initiative, tout comme son canton.","Donneloye VD","NA NA"
"Ependes VD","NA NA","Ependes (VD)","L'initiative pour la biodiversité passe la rampe à Ependes (VD) avec 94,5 pour cent de oui. Ependes (VD) a approuvé l'initiative, tout comme son canton.","Ependes VD","NA NA"
"Mathod VD","NA NA","Mathod (VD)","L'initiative pour la biodiversité passe la rampe à Mathod avec 85,7 pour cent de oui. Mathod a approuvé l'initiative, tout comme son canton.","Mathod VD","NA NA"
"Molondin VD","NA NA","Molondin (VD)","A Molondin, les habitants disent oui à 89 pour cent à l'initiative pour la biodiversité. Molondin a approuvé l'initiative, tout comme son canton.","Molondin VD","NA NA"
"Montagny-près-Yverdon VD","NA NA","Montagny-près-Yverdon (VD)","Les habitants de Montagny-près-Yverdon s'opposent à l'initiative pour la biodiversité avec 66,5 pour cent de non. Montagny-près-Yverdon a rejeté l'initiative, contrairement à son canton.","Montagny-près-Yverdon VD","NA NA"
"Oppens VD","NA NA","Oppens (VD)","Les habitants d'Oppens approuvent l'initiative pour la biodiversité avec 80,2 pour cent des voix. Oppens a approuvé l'initiative, tout comme son canton.","Oppens VD","NA NA"
"Orges VD","NA NA","Orges (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Orges avec 55,1 pour cent de non. Orges a rejeté l'initiative, contrairement à son canton.","Orges VD","NA NA"
"Orzens VD","NA NA","Orzens (VD)","A Orzens, les habitants disent non à 61,3 pour cent à l'initiative pour la biodiversité. Orzens a rejeté l'initiative, contrairement à son canton.","Orzens VD","NA NA"
"Pomy VD","NA NA","Pomy (VD)","L'initiative pour la biodiversité passe la rampe à Pomy avec 63,8 pour cent de oui. Pomy a approuvé l'initiative, tout comme son canton.","Pomy VD","NA NA"
"Rovray VD","NA NA","Rovray (VD)","C'est non à 54,5 pour cent à l'initiative pour la biodiversité à Rovray. Rovray a rejeté l'initiative, contrairement à son canton.","Rovray VD","NA NA"
"Suchy VD","NA NA","Suchy (VD)","A Suchy, les habitants sont favorables à l'initiative pour la biodiversité avec 80 pour cent des suffrages. Suchy a approuvé l'initiative, tout comme son canton.","Suchy VD","NA NA"
"Suscévaz VD","NA NA","Suscévaz (VD)","Les habitants de Suscévaz s'opposent à l'initiative pour la biodiversité avec 51,1 pour cent de non. Suscévaz a rejeté l'initiative, contrairement à son canton.","Suscévaz VD","NA NA"
"Treycovagnes VD","NA NA","Treycovagnes (VD)","Les habitants de Treycovagnes s'opposent à l'initiative pour la biodiversité avec 54,3 pour cent de non. Treycovagnes a rejeté l'initiative, contrairement à son canton.","Treycovagnes VD","NA NA"
"Ursins VD","NA NA","Ursins (VD)","L'initiative pour la biodiversité échoue à Ursins avec 64,6 pour cent des suffrages. Ursins a rejeté l'initiative, contrairement à son canton.","Ursins VD","NA NA"
"Valeyres-sous-Montagny VD","NA NA","Valeyres-sous-Montagny (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Valeyres-sous-Montagny avec 54,8 pour cent de non. Valeyres-sous-Montagny a rejeté l'initiative, contrairement à son canton.","Valeyres-sous-Montagny VD","NA NA"
"Valeyres-sous-Ursins VD","NA NA","Valeyres-sous-Ursins (VD)","A Valeyres-sous-Ursins, les habitants sont défavorables à l'initiative pour la biodiversité avec 51,5 pour cent des voix. Valeyres-sous-Ursins a rejeté l'initiative, contrairement à son canton.","Valeyres-sous-Ursins VD","NA NA"
"Villars-Epeney VD","NA NA","Villars-Epeney (VD)","Les habitants de Villars-Epeney rejettent l'initiative pour la biodiversité avec 79,1 pour cent de non. Villars-Epeney a rejeté l'initiative, contrairement à son canton.","Villars-Epeney VD","NA NA"
"Vugelles-La Mothe VD","NA NA","Vugelles-La Mothe (VD)","L'initiative pour la biodiversité passe la rampe à Vugelles-La Mothe avec 59,1 pour cent de oui. Vugelles-La Mothe a approuvé l'initiative, tout comme son canton.","Vugelles-La Mothe VD","NA NA"
"Yverdon-les-Bains VD","NA NA","Yverdon-les-Bains (VD)","L'initiative pour la biodiversité ne passe pas la rampe à Yverdon-les-Bains avec 64,6 pour cent de non. Yverdon-les-Bains a rejeté l'initiative, contrairement à son canton.","Yverdon-les-Bains VD","NA NA"
"Yvonand VD","NA NA","Yvonand (VD)","Les électeurs d'Yvonand valident l'initiative pour la biodiversité avec 50,9 pour cent des voix. Yvonand a approuvé l'initiative, tout comme son canton.","Yvonand VD","NA NA"
"Brig-Glis VS","NA NA","Brigue-Glis (VS)","C'est oui à 51,3 pour cent à l'initiative pour la biodiversité à Brigue-Glis. Brigue-Glis a approuvé l'initiative, contrairement à son canton.","Briga-Glis VS","NA NA"
"Eggerberg VS","NA NA","Eggerberg (VS)","Les habitants d'Eggerberg approuvent l'initiative pour la biodiversité avec 81,7 pour cent des voix. Eggerberg a approuvé l'initiative, contrairement à son canton.","Eggerberg VS","NA NA"
"Naters VS","NA NA","Naters (VS)","Les habitants de Naters s'opposent à l'initiative pour la biodiversité avec 79,9 pour cent de non. Naters a rejeté l'initiative, tout comme son canton.","Naters VS","NA NA"
"Ried-Brig VS","NA NA","Ried-Brig (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Ried-Brig avec 61,1 pour cent de non. Ried-Brig a rejeté l'initiative, tout comme son canton.","Ried-Brig VS","NA NA"
"Simplon VS","NA NA","Simplon (VS)","A Simplon, les habitants disent non à 76 pour cent à l'initiative pour la biodiversité. Simplon a rejeté l'initiative, tout comme son canton.","Sempione VS","NA NA"
"Termen VS","NA NA","Termen (VS)","Les habitants de Termen acceptent l'initiative pour la biodiversité avec 82,4 pour cent de oui. Termen a approuvé l'initiative, contrairement à son canton.","Termen VS","NA NA"
"Zwischbergen VS","NA NA","Zwischbergen (VS)","A Zwischbergen, les habitants sont favorables à l'initiative pour la biodiversité avec 65,6 pour cent des suffrages. Zwischbergen a approuvé l'initiative, contrairement à son canton.","Zwischbergen VS","NA NA"
"Ardon VS","NA NA","Ardon (VS)","Les habitants d'Ardon acceptent l'initiative pour la biodiversité avec 60 pour cent de oui. Ardon a approuvé l'initiative, contrairement à son canton.","Ardon VS","NA NA"
"Chamoson VS","NA NA","Chamoson (VS)","C'est oui à 51,4 pour cent à l'initiative pour la biodiversité à Chamoson. Chamoson a approuvé l'initiative, contrairement à son canton.","Chamoson VS","NA NA"
"Conthey VS","NA NA","Conthey (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Conthey avec 56,2 pour cent de non. Conthey a rejeté l'initiative, tout comme son canton.","Conthey VS","NA NA"
"Nendaz VS","NA NA","Nendaz (VS)","A Nendaz, les habitants disent oui à 50,9 pour cent à l'initiative pour la biodiversité. Nendaz a approuvé l'initiative, contrairement à son canton.","Nendaz VS","NA NA"
"Vétroz VS","NA NA","Vétroz (VS)","C'est oui à 69,9 pour cent à l'initiative pour la biodiversité à Vétroz. Vétroz a approuvé l'initiative, contrairement à son canton.","Vétroz VS","NA NA"
"Bourg-Saint-Pierre VS","NA NA","Bourg-Saint-Pierre (VS)","A Bourg-Saint-Pierre, les habitants sont défavorables à l'initiative pour la biodiversité avec 90 pour cent des voix. Bourg-Saint-Pierre a rejeté l'initiative, tout comme son canton.","Bourg-Saint-Pierre VS","NA NA"
"Liddes VS","NA NA","Liddes (VS)","Les habitants de Liddes acceptent l'initiative pour la biodiversité avec 57,8 pour cent de oui. Liddes a approuvé l'initiative, contrairement à son canton.","Liddes VS","NA NA"
"Orsières VS","NA NA","Orsières (VS)","C'est oui à 70,1 pour cent à l'initiative pour la biodiversité à Orsières. Orsières a approuvé l'initiative, contrairement à son canton.","Orsières VS","NA NA"
"Sembrancher VS","NA NA","Sembrancher (VS)","A Sembrancher, les habitants disent oui à 65,6 pour cent à l'initiative pour la biodiversité. Sembrancher a approuvé l'initiative, contrairement à son canton.","Sembrancher VS","NA NA"
"Val de Bagnes VS","NA NA","Val de Bagnes (VS)","L'initiative pour la biodiversité passe la rampe à Val de Bagnes avec 80,1 pour cent de oui. Val de Bagnes a approuvé l'initiative, contrairement à son canton.","Val de Bagnes VS","NA NA"
"Bellwald VS","NA NA","Bellwald (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Bellwald avec 66,5 pour cent de non. Bellwald a rejeté l'initiative, tout comme son canton.","Bellwald VS","NA NA"
"Binn VS","NA NA","Binn (VS)","Les habitants de Binn s'opposent à l'initiative pour la biodiversité avec 74,9 pour cent de non. Binn a rejeté l'initiative, tout comme son canton.","Binn VS","NA NA"
"Ernen VS","NA NA","Ernen (VS)","A Ernen, les habitants disent oui à 54,8 pour cent à l'initiative pour la biodiversité. Ernen a approuvé l'initiative, contrairement à son canton.","Ernen VS","NA NA"
"Fiesch VS","NA NA","Fiesch (VS)","A Fiesch, les habitants disent oui à 53,1 pour cent à l'initiative pour la biodiversité. Fiesch a approuvé l'initiative, contrairement à son canton.","Fiesch VS","NA NA"
"Fieschertal VS","NA NA","Fieschertal (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Fieschertal avec 55,4 pour cent de non. Fieschertal a rejeté l'initiative, tout comme son canton.","Fieschertal VS","NA NA"
"Lax VS","NA NA","Lax (VS)","Les habitants de Lax s'opposent à l'initiative pour la biodiversité avec 52,2 pour cent de non. Lax a rejeté l'initiative, tout comme son canton.","Lax VS","NA NA"
"Obergoms VS","NA NA","Obergoms (VS)","Les habitants d'Obergoms rejettent l'initiative pour la biodiversité avec 52,3 pour cent de non. Obergoms a rejeté l'initiative, tout comme son canton.","Obergoms VS","NA NA"
"Goms VS","NA NA","Goms (VS)","Les habitants de Goms approuvent l'initiative pour la biodiversité avec 52,5 pour cent des voix. Goms a approuvé l'initiative, contrairement à son canton.","Goms VS","NA NA"
"Ayent VS","NA NA","Ayent (VS)","A Ayent, les habitants sont défavorables à l'initiative pour la biodiversité avec 57,1 pour cent des voix. Ayent a rejeté l'initiative, tout comme son canton.","Ayent VS","NA NA"
"Evolène VS","NA NA","Evolène (VS)","Les électeurs d'Evolène valident l'initiative pour la biodiversité avec 66,7 pour cent des voix. Evolène a approuvé l'initiative, contrairement à son canton.","Evolène VS","NA NA"
"Hérémence VS","NA NA","Hérémence (VS)","Les habitants de Hérémence approuvent l'initiative pour la biodiversité avec 79,6 pour cent des voix. Hérémence a approuvé l'initiative, contrairement à son canton.","Hérémence VS","NA NA"
"Saint-Martin VS","NA NA","Saint-Martin (VS)","Les habitants de Saint-Martin (VS) approuvent l'initiative pour la biodiversité avec 53,8 pour cent des voix. Saint-Martin (VS) a approuvé l'initiative, contrairement à son canton.","Saint-Martin VS","NA NA"
"Vex VS","NA NA","Vex (VS)","Vex se classe au troisième rang des plus fortes approbations de l'initiative pour la biodiversité. Ses citoyens disent oui à 99,6 pour cent. Le plus fort pourcentage de oui en Valais a été obtenu à Vex.","Vex VS","NA NA"
"Mont-Noble VS","NA NA","Mont-Noble (VS)","Les habitants de Mont-Noble acceptent l'initiative pour la biodiversité avec 96,3 pour cent de oui. Mont-Noble a approuvé l'initiative, contrairement à son canton.","Mont-Noble VS","NA NA"
"Agarn VS","NA NA","Agarn (VS)","L'initiative pour la biodiversité passe la rampe à Agarn avec 73 pour cent de oui. Agarn a approuvé l'initiative, contrairement à son canton.","Agarn VS","NA NA"
"Albinen VS","NA NA","Albinen (VS)","Les habitants d'Albinen s'opposent à l'initiative pour la biodiversité avec 80 pour cent de non. Albinen a rejeté l'initiative, tout comme son canton.","Albinen VS","NA NA"
"Ergisch VS","NA NA","Ergisch (VS)","L'initiative pour la biodiversité passe la rampe à Ergisch avec 69,9 pour cent de oui. Ergisch a approuvé l'initiative, contrairement à son canton.","Ergisch VS","NA NA"
"Inden VS","NA NA","Inden (VS)","L'initiative pour la biodiversité passe la rampe à Inden avec 54,9 pour cent de oui. Inden a approuvé l'initiative, contrairement à son canton.","Inden VS","NA NA"
"Leuk VS","NA NA","Loèche (VS)","L'initiative pour la biodiversité échoue à Loèche avec 80,2 pour cent des suffrages. Loèche a rejeté l'initiative, tout comme son canton.","Leuk VS","NA NA"
"Leukerbad VS","NA NA","Loèche-les-Bains (VS)","L'initiative pour la biodiversité échoue à Loèche-les-Bains avec 53,6 pour cent des suffrages. Loèche-les-Bains a rejeté l'initiative, tout comme son canton.","Leukerbad VS","NA NA"
"Oberems VS","NA NA","Oberems (VS)","L'initiative pour la biodiversité passe la rampe à Oberems avec 83,9 pour cent de oui. Oberems a approuvé l'initiative, contrairement à son canton.","Oberems VS","NA NA"
"Salgesch VS","NA NA","Salquenen (VS)","Les habitants de Salquenen s'opposent à l'initiative pour la biodiversité avec 77,7 pour cent de non. Salquenen a rejeté l'initiative, tout comme son canton.","Salgesch VS","NA NA"
"Varen VS","NA NA","Varone (VS)","Les habitants de Varone approuvent l'initiative pour la biodiversité avec 50,1 pour cent des voix. Varone a approuvé l'initiative, contrairement à son canton.","Varen VS","NA NA"
"Guttet-Feschel VS","NA NA","Guttet-Feschel (VS)","Les habitants de Guttet-Feschel acceptent l'initiative pour la biodiversité avec 59 pour cent de oui. Guttet-Feschel a approuvé l'initiative, contrairement à son canton.","Guttet-Feschel VS","NA NA"
"Gampel-Bratsch VS","NA NA","Gampel-Bratsch (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Gampel-Bratsch avec 64,9 pour cent de non. Gampel-Bratsch a rejeté l'initiative, tout comme son canton.","Gampel-Bratsch VS","NA NA"
"Turtmann-Unterems VS","NA NA","Turtmann-Unterems (VS)","L'initiative pour la biodiversité passe la rampe à Turtmann-Unterems avec 66,4 pour cent de oui. Turtmann-Unterems a approuvé l'initiative, contrairement à son canton.","Turtmann-Unterems VS","NA NA"
"Bovernier VS","NA NA","Bovernier (VS)","C'est oui à 81 pour cent à l'initiative pour la biodiversité à Bovernier. Bovernier a approuvé l'initiative, contrairement à son canton.","Bovernier VS","NA NA"
"Fully VS","NA NA","Fully (VS)","Les habitants de Fully s'opposent à l'initiative pour la biodiversité avec 74,1 pour cent de non. Fully a rejeté l'initiative, tout comme son canton.","Fully VS","NA NA"
"Isérables VS","NA NA","Isérables (VS)","Les électeurs d'Isérables valident l'initiative pour la biodiversité avec 83,8 pour cent des voix. Isérables a approuvé l'initiative, contrairement à son canton.","Isérables VS","NA NA"
"Leytron VS","NA NA","Leytron (VS)","Les électeurs de Leytron valident l'initiative pour la biodiversité avec 65,4 pour cent des voix. Leytron a approuvé l'initiative, contrairement à son canton.","Leytron VS","NA NA"
"Martigny VS","NA NA","Martigny (VS)","Les électeurs de Martigny valident l'initiative pour la biodiversité avec 54,4 pour cent des voix. Martigny a approuvé l'initiative, contrairement à son canton.","Martigny VS","NA NA"
"Martigny-Combe VS","NA NA","Martigny-Combe (VS)","A Martigny-Combe, les habitants sont défavorables à l'initiative pour la biodiversité avec 56,2 pour cent des voix. Martigny-Combe a rejeté l'initiative, tout comme son canton.","Martigny-Combe VS","NA NA"
"Riddes VS","NA NA","Riddes (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Riddes avec 59,5 pour cent de non. Riddes a rejeté l'initiative, tout comme son canton.","Riddes VS","NA NA"
"Saillon VS","NA NA","Saillon (VS)","L'initiative pour la biodiversité échoue à Saillon avec 58,3 pour cent des suffrages. Saillon a rejeté l'initiative, tout comme son canton.","Saillon VS","NA NA"
"Saxon VS","NA NA","Saxon (VS)","A Saxon, les habitants sont défavorables à l'initiative pour la biodiversité avec 61 pour cent des voix. Saxon a rejeté l'initiative, tout comme son canton.","Saxon VS","NA NA"
"Trient VS","NA NA","Trient (VS)","Les habitants de Trient acceptent l'initiative pour la biodiversité avec 55,8 pour cent de oui. Trient a approuvé l'initiative, contrairement à son canton.","Trient VS","NA NA"
"Champéry VS","NA NA","Champéry (VS)","A Champéry, les habitants sont favorables à l'initiative pour la biodiversité avec 75,2 pour cent des suffrages. Champéry a approuvé l'initiative, contrairement à son canton.","Champéry VS","NA NA"
"Collombey-Muraz VS","NA NA","Collombey-Muraz (VS)","Les électeurs de Collombey-Muraz valident l'initiative pour la biodiversité avec 56 pour cent des voix. Collombey-Muraz a approuvé l'initiative, contrairement à son canton.","Collombey-Muraz VS","NA NA"
"Monthey VS","NA NA","Monthey (VS)","A Monthey, les habitants disent oui à 55,1 pour cent à l'initiative pour la biodiversité. Monthey a approuvé l'initiative, contrairement à son canton.","Monthey VS","NA NA"
"Port-Valais VS","NA NA","Port-Valais (VS)","A Port-Valais, les habitants sont favorables à l'initiative pour la biodiversité avec 55,5 pour cent des suffrages. Port-Valais a approuvé l'initiative, contrairement à son canton.","Port-Valais VS","NA NA"
"Saint-Gingolph VS","NA NA","Saint-Gingolph (VS)","A Saint-Gingolph, les habitants disent non à 64,1 pour cent à l'initiative pour la biodiversité. Saint-Gingolph a rejeté l'initiative, tout comme son canton.","Saint-Gingolph VS","NA NA"
"Troistorrents VS","NA NA","Troistorrents (VS)","Les habitants de Troistorrents rejettent l'initiative pour la biodiversité avec 61,7 pour cent de non. Troistorrents a rejeté l'initiative, tout comme son canton.","Troistorrents VS","NA NA"
"Val-d'Illiez VS","NA NA","Val-d'Illiez (VS)","A Val-d'Illiez, les habitants sont défavorables à l'initiative pour la biodiversité avec 62,9 pour cent des voix. Val-d'Illiez a rejeté l'initiative, tout comme son canton.","Val-d'Illiez VS","NA NA"
"Vionnaz VS","NA NA","Vionnaz (VS)","A Vionnaz, les habitants sont favorables à l'initiative pour la biodiversité avec 61,7 pour cent des suffrages. Vionnaz a approuvé l'initiative, contrairement à son canton.","Vionnaz VS","NA NA"
"Vouvry VS","NA NA","Vouvry (VS)","A Vouvry, les habitants sont favorables à l'initiative pour la biodiversité avec 85,8 pour cent des suffrages. Vouvry a approuvé l'initiative, contrairement à son canton.","Vouvry VS","NA NA"
"Bister VS","NA NA","Bister (VS)","Les habitants de Bister approuvent l'initiative pour la biodiversité avec 57,3 pour cent des voix. Bister a approuvé l'initiative, contrairement à son canton.","Bister VS","NA NA"
"Bitsch VS","NA NA","Bitsch (VS)","A Bitsch, les habitants sont favorables à l'initiative pour la biodiversité avec 51,4 pour cent des suffrages. Bitsch a approuvé l'initiative, contrairement à son canton.","Bitsch VS","NA NA"
"Grengiols VS","NA NA","Grengiols (VS)","A Grengiols, les habitants sont favorables à l'initiative pour la biodiversité avec 80,9 pour cent des suffrages. Grengiols a approuvé l'initiative, contrairement à son canton.","Grengiols VS","NA NA"
"Riederalp VS","NA NA","Riederalp (VS)","L'initiative pour la biodiversité passe la rampe à Riederalp avec 85,8 pour cent de oui. Riederalp a approuvé l'initiative, contrairement à son canton.","Riederalp VS","NA NA"
"Ausserberg VS","NA NA","Ausserberg (VS)","A Ausserberg, les habitants disent oui à 84,9 pour cent à l'initiative pour la biodiversité. Ausserberg a approuvé l'initiative, contrairement à son canton.","Ausserberg VS","NA NA"
"Blatten VS","NA NA","Blatten (VS)","L'initiative pour la biodiversité ne passe pas la rampe à Blatten avec 59,9 pour cent de non. Blatten a rejeté l'initiative, tout comme son canton.","Blatten VS","NA NA"
"Bürchen VS","NA NA","Bürchen (VS)","L'initiative pour la biodiversité passe la rampe à Bürchen avec 53,9 pour cent de oui. Bürchen a approuvé l'initiative, contrairement à son canton.","Bürchen VS","NA NA"
"Eischoll VS","NA NA","Eischoll (VS)","A Eischoll, les habitants disent oui à 71,5 pour cent à l'initiative pour la biodiversité. Eischoll a approuvé l'initiative, contrairement à son canton.","Eischoll VS","NA NA"
"Ferden VS","NA NA","Ferden (VS)","A Ferden, les habitants sont défavorables à l'initiative pour la biodiversité avec 54,1 pour cent des voix. Ferden a rejeté l'initiative, tout comme son canton.","Ferden VS","NA NA"
"Kippel VS","NA NA","Kippel (VS)","A Kippel, les habitants disent oui à 73,4 pour cent à l'initiative pour la biodiversité. Kippel a approuvé l'initiative, contrairement à son canton.","Kippel VS","NA NA"
