"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Savigny VD","In Savigny hat die Pensionskassenreform keine Mehrheit gefunden: 63,6 Prozent haben die Vorlage abgelehnt. Damit hat die Ablehung in Savigny im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 76,9 Prozent.","Savigny (VD)","C'est non à la réforme de la LPP à Savigny. Les habitants ont refusé le texte à 63,6 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Savigny avaient alors dit non à 76,9 pour cent à une adaptation du taux de conversion.","Savigny (VD)","Gli elettori di Savigny si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 63,6 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 76,9 per cento degli abitanti di Savigny aveva respinto un adeguamento dell'aliquota minima di conversione."
"Bourg-en-Lavaux VD","88 Prozent der Stimmbürgerinnen und Stimmbürger von Bourg-en-Lavaux haben sich gegen die Pensionskassenreform ausgesprochen. Damit ist in Bourg-en-Lavaux die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 71,4 Prozent.","Bourg-en-Lavaux (VD)","A Bourg-en-Lavaux, les citoyens rejettent à 88 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Bourg-en-Lavaux à une adaptation du taux de conversion était alors de 71,4 pour cent.","Bourg-en-Lavaux (VD)","Nel comune di Bourg-en-Lavaux, i cittadini hanno respinto la riforma LPP con il 88 per cento di voti contrari. Il rifiuto della riforma LPP a Bourg-en-Lavaux si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 71,4 per cento dei cittadini."
"Aclens VD","Die Pensionskassenreform ist in Aclens mit 64 Prozent der Stimmen angenommen worden. Damit hat in Aclens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 78,7 Prozent ein Nein in die Urne gelegt.","Aclens (VD)","La réforme de la LPP est approuvée à Aclens par 64 pour cent des votants. Avec ce résultat, Aclens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78,7 pour cent des voix.","Aclens (VD)","A Aclens gli abitanti hanno accolto la riforma LPP con il 64 per cento di ""sì"". Con questo risultato, Aclens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 78,7 per cento dei voti contrari.
"
"Bremblens VD","Mit 462 Ja zu 188 Nein hat sich Bremblens für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 71,1 Prozent. Damit hat in Bremblens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 78,5 Prozent ein Nein in die Urne gelegt.","Bremblens (VD)","Bremblens dit oui à 71,1 pour cent à de la réforme de la LPP. Avec ce résultat, Bremblens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78,5 pour cent des voix.","Bremblens (VD)","Gli abitanti di Bremblens hanno accolto la riforma LPP con il 71,1 per cento di ""sì"". Con questo risultato, Bremblens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 78,5 per cento dei voti contrari.
"
"Buchillon VD","74,6 Prozent der Stimmbürgerinnen und Stimmbürger von Buchillon haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Buchillon seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 63,2 Prozent ein Nein in die Urne gelegt.","Buchillon (VD)","A Buchillon, les habitants disent oui à  74,6 pour cent à la réforme de la LPP. Avec ce résultat, Buchillon bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 63,2 pour cent des voix.","Buchillon (VD)","Nel comune di Buchillon, i cittadini hanno accolto la riforma LPP con il 74,6 per cento di voti favorevoli. Con questo risultato, Buchillon si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 63,2 per cento dei voti contrari.
"
"Bussigny VD","Bussigny hat die Pensionskassenreform angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 75,3 Prozent zu. Damit hat in Bussigny seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 84,4 Prozent ein Nein in die Urne gelegt.","Bussigny (VD)","La réforme de la LPP passe la rampe avec 75,3 pour cent de oui à Bussigny. Avec ce résultat, Bussigny bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 84,4 pour cent des voix.","Bussigny (VD)","la riforma LPP è stata accolta a Bussigny, dove ha riscosso il 75,3 per cento di voti a favore. Con questo risultato, Bussigny si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 84,4 per cento dei voti contrari.
"
"Chavannes-près-Renens VD","68,2 der Stimmbürgerinnen und Stimmbürger von Chavannes-près-Renens haben die Pensionskassenreform abgelehnt. Damit hat die Ablehung in Chavannes-près-Renens im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 84,3 Prozent.","Chavannes-près-Renens (VD)","Les habitants de Chavannes-près-Renens s'opposent à la réforme de la LPP par 68,2 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Chavannes-près-Renens avaient alors dit non à 84,3 pour cent à une adaptation du taux de conversion.","Chavannes-près-Renens (VD)","Gli abitanti di Chavannes-près-Renens hanno respinto la riforma LPP con il 68,2 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 84,3 per cento degli abitanti di Chavannes-près-Renens aveva respinto un adeguamento dell'aliquota minima di conversione."
"Chigny VD","Mit 59,6 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Chigny für die Pensionskassenreform gestimmt. Damit hat in Chigny seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 82 Prozent ein Nein in die Urne gelegt.","Chigny (VD)","La population de Chigny approuve à 59,6 pour cent la réforme de la LPP. Avec ce résultat, Chigny bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 82 pour cent des voix.","Chigny (VD)","I cittadini di Chigny hanno accolto la riforma LPP con il 59,6 per cento di voti a favore. Con questo risultato, Chigny si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 82 per cento dei voti contrari.
"
"Clarmont VD","In Clarmont hat die Pensionskassenreform keine Mehrheit gefunden: 79,1 Prozent haben die Vorlage abgelehnt. Damit ist in Clarmont die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 75,4 Prozent.","Clarmont (VD)","C'est non à la réforme de la LPP à Clarmont. Les habitants ont refusé le texte à 79,1 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Clarmont à une adaptation du taux de conversion était alors de 75,4 pour cent.","Clarmont (VD)","Gli elettori di Clarmont si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 79,1 per cento di voti contrari. Il rifiuto della riforma LPP a Clarmont si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 75,4 per cento dei cittadini."
"Denens VD","Denens ist gegen die Pensionskassenreform: Die Gemeinde hat die Vorlage mit 87,9 Prozent Nein verworfen. Damit ist in Denens die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 72,3 Prozent.","Denens (VD)","La réforme de la LPP est refusée à 87,9 pour cent à Denens. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Denens à une adaptation du taux de conversion était alors de 72,3 pour cent.","Denens (VD)","I cittadini di Denens hanno respinto la riforma LPP con il 87,9 per cento di voti contrari. Il rifiuto della riforma LPP a Denens si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 72,3 per cento dei cittadini."
"Denges VD","In Denges hat die Pensionskassenreform keine Mehrheit gefunden: 57,5 Prozent haben die Vorlage abgelehnt. Damit hat die Ablehung in Denges im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 82,9 Prozent.","Denges (VD)","C'est non à la réforme de la LPP à Denges. Les habitants ont refusé le texte à 57,5 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Denges avaient alors dit non à 82,9 pour cent à une adaptation du taux de conversion.","Denges (VD)","Gli elettori di Denges si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 57,5 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 82,9 per cento degli abitanti di Denges aveva respinto un adeguamento dell'aliquota minima di conversione."
"Echandens VD","In Echandens hat die Pensionskassenreform keine Mehrheit gefunden: 58 Prozent haben die Vorlage abgelehnt. Damit hat die Ablehung in Echandens im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 76,3 Prozent.","Echandens (VD)","C'est non à la réforme de la LPP à Echandens. Les habitants ont refusé le texte à 58 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Echandens avaient alors dit non à 76,3 pour cent à une adaptation du taux de conversion.","Echandens (VD)","Gli elettori di Echandens si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 58 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 76,3 per cento degli abitanti di Echandens aveva respinto un adeguamento dell'aliquota minima di conversione."
"Echichens VD","Echichens hat die Pensionskassenreform mit 54,2 Prozent Nein-Stimmen verworfen. Damit hat die Ablehung in Echichens im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 74,3 Prozent.","Echichens (VD)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens d'Echichens. Ils ont refusé le texte à 54,2 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Echichens avaient alors dit non à 74,3 pour cent à une adaptation du taux de conversion.","Echichens (VD)","la riforma LPP è stata respinta a Echichens, dove ha riscosso il 54,2 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 74,3 per cento degli abitanti di Echichens aveva respinto un adeguamento dell'aliquota minima di conversione."
"Ecublens VD","Ecublens VD hat die Vorlage mit dem schweizweit dritthöchsten Ja-Anteil angenommen: 99,9 Prozent haben der Vorlage zugestimmt.. Damit hat in Ecublens VD seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 84,3 Prozent ein Nein in die Urne gelegt.","Ecublens (VD)","Ecublens (VD) se classe au troisième rang des plus fortes approbations de la réforme de la LPP. Ses citoyens disent oui à 99,9 pour cent. Avec ce résultat, Ecublens (VD) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 84,3 pour cent des voix.","Ecublens (VD)","Terzo posto nella classifica dei comuni in cui la riforma LPP è stata accolta maggiormente per Ecublens VD. L'oggetto in votazione ha ricevuto il 99,9 per cento di ""sì"". Con questo risultato, Ecublens VD si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 84,3 per cento dei voti contrari.
"
"Etoy VD","52,1 der Stimmbürgerinnen und Stimmbürger von Etoy haben die Pensionskassenreform abgelehnt. Damit hat die Ablehung in Etoy im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 79,5 Prozent.","Etoy (VD)","Les habitants d'Etoy s'opposent à la réforme de la LPP par 52,1 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Etoy avaient alors dit non à 79,5 pour cent à une adaptation du taux de conversion.","Etoy (VD)","Gli abitanti di Etoy hanno respinto la riforma LPP con il 52,1 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 79,5 per cento degli abitanti di Etoy aveva respinto un adeguamento dell'aliquota minima di conversione."
"Lavigny VD","85,5 Prozent der Stimmbürgerinnen und Stimmbürger von Lavigny haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Lavigny seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 79,1 Prozent ein Nein in die Urne gelegt.","Lavigny (VD)","A Lavigny, les habitants disent oui à  85,5 pour cent à la réforme de la LPP. Avec ce résultat, Lavigny bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79,1 pour cent des voix.","Lavigny (VD)","Nel comune di Lavigny, i cittadini hanno accolto la riforma LPP con il 85,5 per cento di voti favorevoli. Con questo risultato, Lavigny si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 79,1 per cento dei voti contrari.
"
"Lonay VD","67,6 Prozent der Stimmbürgerinnen und Stimmbürger von Lonay haben sich gegen die Pensionskassenreform ausgesprochen. Damit hat die Ablehung in Lonay im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 77,3 Prozent.","Lonay (VD)","A Lonay, les citoyens rejettent à 67,6 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Lonay avaient alors dit non à 77,3 pour cent à une adaptation du taux de conversion.","Lonay (VD)","Nel comune di Lonay, i cittadini hanno respinto la riforma LPP con il 67,6 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 77,3 per cento degli abitanti di Lonay aveva respinto un adeguamento dell'aliquota minima di conversione."
"Lully VD","52,4 Prozent der Stimmbürgerinnen und Stimmbürger in Lully VD haben Ja gesagt zur Pensionskassenreform. Damit hat in Lully VD seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 74,2 Prozent ein Nein in die Urne gelegt.","Lully (VD)","Les habitants de Lully (VD) acceptent avec 52,4 pour cent de oui la réforme de la LPP. Avec ce résultat, Lully (VD) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 74,2 pour cent des voix.","Lully (VD)","Il 52,4 per cento degli elettori di Lully VD ha accolto la riforma LPP. Con questo risultato, Lully VD si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 74,2 per cento dei voti contrari.
"
"Lussy-sur-Morges VD","Mit 8'296 Nein zu 2'120 Ja haben die Stimmbürgerinnen und Stimmbürger von Lussy-sur-Morges die Pensionskassenreform abgelehnt. Das sind 79,6 Prozent. Damit ist in Lussy-sur-Morges die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 76,7 Prozent.","Lussy-sur-Morges (VD)","La population de Lussy-sur-Morges rejette à 79,6 pour cent des voix la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Lussy-sur-Morges à une adaptation du taux de conversion était alors de 76,7 pour cent.","Lussy-sur-Morges (VD)","A Lussy-sur-Morges gli abitanti si sono opposti alla riforma LPP con il 79,6 per cento di voti a sfavore. Il rifiuto della riforma LPP a Lussy-sur-Morges si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 76,7 per cento dei cittadini."
"Morges VD","83,8 Prozent der Stimmbürgerinnen und Stimmbürger von Morges haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Morges seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 78,6 Prozent ein Nein in die Urne gelegt.","Morges (VD)","A Morges, les habitants disent oui à  83,8 pour cent à la réforme de la LPP. Avec ce résultat, Morges bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78,6 pour cent des voix.","Morges (VD)","Nel comune di Morges, i cittadini hanno accolto la riforma LPP con il 83,8 per cento di voti favorevoli. Con questo risultato, Morges si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 78,6 per cento dei voti contrari.
"
"Préverenges VD","Préverenges hat die Pensionskassenreform angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 62,9 Prozent zu. Damit hat in Préverenges seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 79,9 Prozent ein Nein in die Urne gelegt.","Préverenges (VD)","La réforme de la LPP passe la rampe avec 62,9 pour cent de oui à Préverenges. Avec ce résultat, Préverenges bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 79,9 pour cent des voix.","Préverenges (VD)","la riforma LPP è stata accolta a Préverenges, dove ha riscosso il 62,9 per cento di voti a favore. Con questo risultato, Préverenges si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 79,9 per cento dei voti contrari.
"
"Romanel-sur-Morges VD","62 Prozent der Stimmbürgerinnen und Stimmbürger in Romanel-sur-Morges haben Ja gesagt zur Pensionskassenreform. Damit hat in Romanel-sur-Morges seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,8 Prozent ein Nein in die Urne gelegt.","Romanel-sur-Morges (VD)","Les habitants de Romanel-sur-Morges acceptent avec 62 pour cent de oui la réforme de la LPP. Avec ce résultat, Romanel-sur-Morges bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,8 pour cent des voix.","Romanel-sur-Morges (VD)","Il 62 per cento degli elettori di Romanel-sur-Morges ha accolto la riforma LPP. Con questo risultato, Romanel-sur-Morges si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,8 per cento dei voti contrari.
"
"Saint-Prex VD","In Saint-Prex ist die Pensionskassenreform mit 64,9 Prozent gescheitert. Damit hat die Ablehung in Saint-Prex im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 77 Prozent.","Saint-Prex (VD)","La réforme de la LPP n'a pas convaincu à Saint-Prex. Les citoyens de la commune ont refusé le texte à 64,9 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Saint-Prex avaient alors dit non à 77 pour cent à une adaptation du taux de conversion.","Saint-Prex (VD)","Il 64,9 per cento degli elettori di Saint-Prex ha respinto la riforma LPP. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 77 per cento degli abitanti di Saint-Prex aveva respinto un adeguamento dell'aliquota minima di conversione."
"Saint-Sulpice VD","Ja zur Pensionskassenreform in Saint-Sulpice VD. Die Gemeinde hat Vorlage mit 77,2 Prozent der Stimmen angenommen. Damit hat in Saint-Sulpice VD seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 70,3 Prozent ein Nein in die Urne gelegt.","Saint-Sulpice (VD)","Les habitants de Saint-Sulpice (VD) soutiennent à 77,2 pour cent la réforme de la LPP. Avec ce résultat, Saint-Sulpice (VD) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 70,3 pour cent des voix.","Saint-Sulpice (VD)","Gli elettori di Saint-Sulpice VD si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 77,2 per cento di ""sì"". Con questo risultato, Saint-Sulpice VD si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 70,3 per cento dei voti contrari.
"
"Tolochenaz VD","86,8 Prozent der Stimmbürgerinnen und Stimmbürger von Tolochenaz haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Tolochenaz seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 78,8 Prozent ein Nein in die Urne gelegt.","Tolochenaz (VD)","A Tolochenaz, les habitants disent oui à  86,8 pour cent à la réforme de la LPP. Avec ce résultat, Tolochenaz bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 78,8 pour cent des voix.","Tolochenaz (VD)","Nel comune di Tolochenaz, i cittadini hanno accolto la riforma LPP con il 86,8 per cento di voti favorevoli. Con questo risultato, Tolochenaz si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 78,8 per cento dei voti contrari.
"
"Vaux-sur-Morges VD","65,7 der Stimmbürgerinnen und Stimmbürger von Vaux-sur-Morges haben die Pensionskassenreform abgelehnt. Damit ist in Vaux-sur-Morges die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 60,9 Prozent.","Vaux-sur-Morges (VD)","Les habitants de Vaux-sur-Morges s'opposent à la réforme de la LPP par 65,7 pour cent des voix. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Vaux-sur-Morges à une adaptation du taux de conversion était alors de 60,9 pour cent.","Vaux-sur-Morges (VD)","Gli abitanti di Vaux-sur-Morges hanno respinto la riforma LPP con il 65,7 per cento di ""no"". Il rifiuto della riforma LPP a Vaux-sur-Morges si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 60,9 per cento dei cittadini."
"Villars-Sainte-Croix VD","83 Prozent der Stimmbürgerinnen und Stimmbürger von Villars-Sainte-Croix haben sich gegen die Pensionskassenreform ausgesprochen. Damit ist in Villars-Sainte-Croix die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 79,2 Prozent.","Villars-Sainte-Croix (VD)","A Villars-Sainte-Croix, les citoyens rejettent à 83 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Villars-Sainte-Croix à une adaptation du taux de conversion était alors de 79,2 pour cent.","Villars-Sainte-Croix (VD)","Nel comune di Villars-Sainte-Croix, i cittadini hanno respinto la riforma LPP con il 83 per cento di voti contrari. Il rifiuto della riforma LPP a Villars-Sainte-Croix si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 79,2 per cento dei cittadini."
"Villars-sous-Yens VD","Mit 3'269 Ja zu 2'599 Nein hat sich Villars-sous-Yens für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 55,7 Prozent. Damit hat in Villars-sous-Yens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,1 Prozent ein Nein in die Urne gelegt.","Villars-sous-Yens (VD)","Villars-sous-Yens dit oui à 55,7 pour cent à de la réforme de la LPP. Avec ce résultat, Villars-sous-Yens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,1 pour cent des voix.","Villars-sous-Yens (VD)","Gli abitanti di Villars-sous-Yens hanno accolto la riforma LPP con il 55,7 per cento di ""sì"". Con questo risultato, Villars-sous-Yens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,1 per cento dei voti contrari.
"
"Vufflens-le-Château VD","In Vufflens-le-Château ist die Pensionskassenreform mit 77,8 Prozent gescheitert. Damit ist in Vufflens-le-Château die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 68,4 Prozent.","Vufflens-le-Château (VD)","La réforme de la LPP n'a pas convaincu à Vufflens-le-Château. Les citoyens de la commune ont refusé le texte à 77,8 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Vufflens-le-Château à une adaptation du taux de conversion était alors de 68,4 pour cent.","Vufflens-le-Château (VD)","Il 77,8 per cento degli elettori di Vufflens-le-Château ha respinto la riforma LPP. Il rifiuto della riforma LPP a Vufflens-le-Château si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 68,4 per cento dei cittadini."
"Vullierens VD","Mit 5'039 Ja zu 2'859 Nein hat sich Vullierens für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 63,8 Prozent. Damit hat in Vullierens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 71,8 Prozent ein Nein in die Urne gelegt.","Vullierens (VD)","Vullierens dit oui à 63,8 pour cent à de la réforme de la LPP. Avec ce résultat, Vullierens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 71,8 pour cent des voix.","Vullierens (VD)","Gli abitanti di Vullierens hanno accolto la riforma LPP con il 63,8 per cento di ""sì"". Con questo risultato, Vullierens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 71,8 per cento dei voti contrari.
"
"Yens VD","95,3 Prozent der Stimmbürgerinnen und Stimmbürger von Yens haben sich für die Pensionskassenreform ausgesprochen. Damit hat in Yens seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 74 Prozent ein Nein in die Urne gelegt.","Yens (VD)","A Yens, les habitants disent oui à  95,3 pour cent à la réforme de la LPP. Avec ce résultat, Yens bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 74 pour cent des voix.","Yens (VD)","Nel comune di Yens, i cittadini hanno accolto la riforma LPP con il 95,3 per cento di voti favorevoli. Con questo risultato, Yens si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 74 per cento dei voti contrari.
"
