"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Bister VS","Nein zur Prämienentlastungsinitiative in Bister. Mit 14 Nein- zu 6 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Bister hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Bister (VS)","L'initiative ""d'allègement des primes"" du PS est rejetée à Bister. Les électeurs de cette petite commune sont 14 à dire non et 6 à accepter le texte. Bister a rejeté l'initiative, contrairement à son canton.","Bister VS","L'iniziativa per premi meno onerosi del PS è stata respinta dagli elettori di Bister, dove i ""no"" sono stati 14 e i voti favorevoli 6. Bister ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Bitsch VS","In Bitsch hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 56,7 Prozent verworfen. Bitsch hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Bitsch (VS)","A Bitsch, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 56,7 pour cent des voix. Bitsch a rejeté l'initiative, contrairement à son canton.","Bitsch VS","A Bitsch gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 56,7 per cento di voti a sfavore. Bitsch ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Grengiols VS","In Grengiols hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 51,1 Prozent verworfen. Grengiols hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Grengiols (VS)","A Grengiols, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 51,1 pour cent des voix. Grengiols a rejeté l'initiative, contrairement à son canton.","Grengiols VS","A Grengiols gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 51,1 per cento di voti a sfavore. Grengiols ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Riederalp VS","Riederalp hat die Prämienentlastungsinitiative mit 53,5 Prozent abgelehnt. Riederalp hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Riederalp (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Riederalp avec 53,5 pour cent de non. Riederalp a rejeté l'initiative, contrairement à son canton.","Riederalp VS","L'iniziativa per premi meno onerosi del PS è stata respinta a Riederalp, dove ha riscosso il 53,5 per cento di ""no"". Riederalp ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Ausserberg VS","Nein zur Prämienentlastungsinitiative in Ausserberg. Die Gemeinde hat die Vorlage mit 71 Prozent abgelehnt. Ausserberg hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Ausserberg (VS)","A Ausserberg, les habitants disent non à 71 pour cent à l'initiative ""d'allègement des primes"" du PS. Ausserberg a rejeté l'initiative, contrairement à son canton.","Ausserberg VS","Nel comune di Ausserberg, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 71 per cento di voti contrari. Ausserberg ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Blatten VS","Blatten hat die Prämienentlastungsinitiative mit 53,4 Prozent abgelehnt. Blatten hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Blatten (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Blatten avec 53,4 pour cent de non. Blatten a rejeté l'initiative, contrairement à son canton.","Blatten VS","L'iniziativa per premi meno onerosi del PS è stata respinta a Blatten, dove ha riscosso il 53,4 per cento di ""no"". Blatten ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Bürchen VS","Bürchen hat die Prämienentlastungsinitiative mit 60,7 Prozent abgelehnt. Bürchen hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Bürchen (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Bürchen avec 60,7 pour cent de non. Bürchen a rejeté l'initiative, contrairement à son canton.","Bürchen VS","L'iniziativa per premi meno onerosi del PS è stata respinta a Bürchen, dove ha riscosso il 60,7 per cento di ""no"". Bürchen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Eischoll VS","Nein zur Prämienentlastungsinitiative in Eischoll. Die Gemeinde hat die Vorlage mit 66,9 Prozent abgelehnt. Eischoll hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Eischoll (VS)","A Eischoll, les habitants disent non à 66,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Eischoll a rejeté l'initiative, contrairement à son canton.","Eischoll VS","Nel comune di Eischoll, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 66,9 per cento di voti contrari. Eischoll ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Ferden VS","Nein zur Prämienentlastungsinitiative in Ferden. Mit 57 Nein- zu 39 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Ferden hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Ferden (VS)","L'initiative ""d'allègement des primes"" du PS est rejetée à Ferden. Les électeurs de cette petite commune sont 57 à dire non et 39 à accepter le texte. Ferden a rejeté l'initiative, contrairement à son canton.","Ferden VS","L'iniziativa per premi meno onerosi del PS è stata respinta dagli elettori di Ferden, dove i ""no"" sono stati 57 e i voti favorevoli 39. Ferden ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Kippel VS","Nein zur Prämienentlastungsinitiative in Kippel. Die Gemeinde hat die Vorlage mit 64,9 Prozent abgelehnt. Kippel hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Kippel (VS)","A Kippel, les habitants disent non à 64,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Kippel a rejeté l'initiative, contrairement à son canton.","Kippel VS","Nel comune di Kippel, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 64,9 per cento di voti contrari. Kippel ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Niedergesteln VS","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Niedergesteln sagen Nein zur Prämienentlastungsinitiative. Niedergesteln hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Niedergesteln (VS)","Les habitants de Niedergesteln s'opposent à l'initiative ""d'allègement des primes"" du PS avec 65,2 pour cent de non. Niedergesteln a rejeté l'initiative, contrairement à son canton.","Niedergesteln VS","Gli abitanti di Niedergesteln hanno respinto l'iniziativa per premi meno onerosi del PS con il 65,2 per cento di ""no"". Niedergesteln ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Raron VS","In Raron hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 60,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Raron hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Rarogne (VS)","Les habitants de Rarogne rejettent l'initiative ""d'allègement des primes"" du PS avec 60,1 pour cent de non. Rarogne a rejeté l'initiative, contrairement à son canton.","Raron VS","I cittadini di Raron hanno respinto l'iniziativa per premi meno onerosi del PS con il 60,1 per cento di voti contrari. Raron ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Unterbäch VS","54,2 Prozent der Stimmbürgerinnen und Stimmbürger von Unterbäch sagen Nein zur Prämienentlastungsinitiative. Unterbäch hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Unterbäch (VS)","Les habitants d'Unterbäch s'opposent à l'initiative ""d'allègement des primes"" du PS avec 54,2 pour cent de non. Unterbäch a rejeté l'initiative, contrairement à son canton.","Unterbäch VS","Gli abitanti di Unterbäch hanno respinto l'iniziativa per premi meno onerosi del PS con il 54,2 per cento di ""no"". Unterbäch ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Wiler (Lötschen) VS","In Wiler (Lötschen) hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 74,9 Prozent verworfen. Wiler (Lötschen) hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Wiler (Lötschen) (VS)","A Wiler (Lötschen), les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 74,9 pour cent des voix. Wiler (Lötschen) a rejeté l'initiative, contrairement à son canton.","Wiler (Lötschen) VS","A Wiler (Lötschen) gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 74,9 per cento di voti a sfavore. Wiler (Lötschen) ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Mörel-Filet VS","54,6 Prozent der Stimmbürgerinnen und Stimmbürger von Mörel-Filet sagen Nein zur Prämienentlastungsinitiative. Mörel-Filet hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Mörel-Filet (VS)","Les habitants de Mörel-Filet s'opposent à l'initiative ""d'allègement des primes"" du PS avec 54,6 pour cent de non. Mörel-Filet a rejeté l'initiative, contrairement à son canton.","Mörel-Filet VS","Gli abitanti di Mörel-Filet hanno respinto l'iniziativa per premi meno onerosi del PS con il 54,6 per cento di ""no"". Mörel-Filet ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Steg-Hohtenn VS","Nein zur Prämienentlastungsinitiative in Steg-Hohtenn: Mit 314 Nein- zu 220 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 58,8 Prozent. Steg-Hohtenn hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Steg-Hohtenn (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Steg-Hohtenn avec 58,8 pour cent des suffrages. Steg-Hohtenn a rejeté l'initiative, contrairement à son canton.","Steg-Hohtenn VS","Gli elettori di Steg-Hohtenn si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 58,8 per cento di voti contrari. Steg-Hohtenn ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Bettmeralp VS","Bettmeralp hat die Prämienentlastungsinitiative mit 60,6 Prozent abgelehnt. Bettmeralp hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Bettmeralp (VS)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Bettmeralp avec 60,6 pour cent de non. Bettmeralp a rejeté l'initiative, contrairement à son canton.","Bettmeralp VS","L'iniziativa per premi meno onerosi del PS è stata respinta a Bettmeralp, dove ha riscosso il 60,6 per cento di ""no"". Bettmeralp ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Collonges VS","Ja zur Prämienentlastungsinitiative in Collonges. Die Gemeinde hat das Volksbegehren mit 58,5 Prozent der Stimmen angenommen. Collonges hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Collonges (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Collonges avec 58,5 pour cent de oui. Collonges a approuvé l'initiative, tout comme son canton.","Collonges VS","L'iniziativa per premi meno onerosi del PS è stata accolta a Collonges, dove ha riscosso il 58,5 per cento di voti a favore. Collonges ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Dorénaz VS","58,1 Prozent der Abstimmenden in der Gemeinde Dorénaz haben Ja gesagt zur Prämienentlastungsinitiative. Dorénaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Dorénaz (VS)","C'est oui à 58,1 pour cent à l'initiative ""d'allègement des primes"" du PS à Dorénaz. Dorénaz a approuvé l'initiative, tout comme son canton.","Dorénaz VS","Il 58,1 per cento degli elettori di Dorénaz ha accolto l'iniziativa per premi meno onerosi del PS. Dorénaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Evionnaz VS","Die Stimmbevölkerung von Evionnaz hat die Prämienentlastungsinitiative mit 62,2 Prozent angenommen. Evionnaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Evionnaz (VS)","A Evionnaz, les habitants disent oui à 62,2 pour cent à l'initiative ""d'allègement des primes"" du PS. Evionnaz a approuvé l'initiative, tout comme son canton.","Evionnaz VS","Nel comune di Evionnaz, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 62,2 per cento di voti favorevoli. Evionnaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Finhaut VS","Ja zur Prämienentlastungsinitiative in Finhaut. Die Gemeinde hat das Volksbegehren mit 75,7 Prozent der Stimmen angenommen. Finhaut hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Wallis.","Finhaut (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Finhaut avec 75,7 pour cent de oui. Le plus fort pourcentage de oui en Valais a été obtenu à Finhaut.","Finhaut VS","L'iniziativa per premi meno onerosi del PS è stata accolta a Finhaut, dove ha riscosso il 75,7 per cento di voti a favore. Il maggior numero di ""sì"" nel canton Vallese è stato ottenuto a Finhaut."
"Massongex VS","Die Gemeinde Massongex hat die Prämienentlastungsinitiative mit 62,7 Prozent Ja-Stimmen angenommen. Massongex hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Massongex (VS)","Les habitants de Massongex acceptent l'initiative ""d'allègement des primes"" du PS avec 62,7 pour cent de oui. Massongex a approuvé l'initiative, tout comme son canton.","Massongex VS","I cittadini di Massongex hanno accolto l'iniziativa per premi meno onerosi del PS con il 62,7 per cento di voti a favore. Massongex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Saint-Maurice VS","Die Stimmbevölkerung von Saint-Maurice hat die Prämienentlastungsinitiative mit 62,4 Prozent angenommen. Saint-Maurice hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Saint-Maurice (VS)","A Saint-Maurice, les habitants disent oui à 62,4 pour cent à l'initiative ""d'allègement des primes"" du PS. Saint-Maurice a approuvé l'initiative, tout comme son canton.","Saint-Maurice VS","Nel comune di Saint-Maurice, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 62,4 per cento di voti favorevoli. Saint-Maurice ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Salvan VS","Ja zur Prämienentlastungsinitiative in Salvan. Die Gemeinde hat das Volksbegehren mit 62,4 Prozent der Stimmen angenommen. Salvan hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Salvan (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Salvan avec 62,4 pour cent de oui. Salvan a approuvé l'initiative, tout comme son canton.","Salvan VS","L'iniziativa per premi meno onerosi del PS è stata accolta a Salvan, dove ha riscosso il 62,4 per cento di voti a favore. Salvan ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Vernayaz VS","Die Stimmbevölkerung von Vernayaz hat die Prämienentlastungsinitiative mit 65,5 Prozent angenommen. Vernayaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Vernayaz (VS)","A Vernayaz, les habitants disent oui à 65,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Vernayaz a approuvé l'initiative, tout comme son canton.","Vernayaz VS","Nel comune di Vernayaz, i cittadini hanno accolto l'iniziativa per premi meno onerosi del PS con il 65,5 per cento di voti favorevoli. Vernayaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Vérossaz VS","57,3 Prozent der Abstimmenden in der Gemeinde Vérossaz haben Ja gesagt zur Prämienentlastungsinitiative. Vérossaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Vérossaz (VS)","C'est oui à 57,3 pour cent à l'initiative ""d'allègement des primes"" du PS à Vérossaz. Vérossaz a approuvé l'initiative, tout comme son canton.","Vérossaz VS","Il 57,3 per cento degli elettori di Vérossaz ha accolto l'iniziativa per premi meno onerosi del PS. Vérossaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Chalais VS","Ja zur Prämienentlastungsinitiative in Chalais: Mit 59,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Chalais hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Chalais (VS)","Les habitants de Chalais approuvent l'initiative ""d'allègement des primes"" du PS avec 59,1 pour cent des voix. Chalais a approuvé l'initiative, tout comme son canton.","Chalais VS","Gli abitanti di Chalais hanno accolto l'iniziativa per premi meno onerosi del PS con il 59,1 per cento di ""sì"". Chalais ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Chippis VS","Die Gemeinde Chippis hat die Prämienentlastungsinitiative mit 65,5 Prozent Ja-Stimmen angenommen. Chippis hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Chippis (VS)","Les habitants de Chippis acceptent l'initiative ""d'allègement des primes"" du PS avec 65,5 pour cent de oui. Chippis a approuvé l'initiative, tout comme son canton.","Chippis VS","I cittadini di Chippis hanno accolto l'iniziativa per premi meno onerosi del PS con il 65,5 per cento di voti a favore. Chippis ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Grône VS","In Grône hat die Stimmbevölkerung der Prämienentlastungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 61,1 Prozent angenommen. Grône hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Grône (VS)","A Grône, les habitants sont favorables à l'initiative ""d'allègement des primes"" du PS avec 61,1 pour cent des suffrages. Grône a approuvé l'initiative, tout comme son canton.","Grône VS","A Grône gli abitanti hanno accolto l'iniziativa per premi meno onerosi del PS con il 61,1 per cento di ""sì"". Grône ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Icogne VS","63,3 Prozent der Stimmbürgerinnen und Stimmbürger von Icogne haben die Prämienentlastungsinitiative angenommen. Icogne hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Icogne (VS)","Les électeurs d'Icogne valident l'initiative ""d'allègement des primes"" du PS avec 63,3 pour cent des voix. Icogne a approuvé l'initiative, tout comme son canton.","Icogne VS","Gli elettori di Icogne si sono mostrati favorevoli all'iniziativa per premi meno onerosi del PS, che ha ricevuto il 63,3 per cento di ""sì"". Icogne ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lens VS","Nein zur Prämienentlastungsinitiative in Lens: Mit 623 Nein- zu 576 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 52 Prozent. Lens hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Lens (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Lens avec 52 pour cent des suffrages. Lens a rejeté l'initiative, contrairement à son canton.","Lens VS","Gli elettori di Lens si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 52 per cento di voti contrari. Lens ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Saint-Léonard VS","Ja zur Prämienentlastungsinitiative in Saint-Léonard: Mit 55,4 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Saint-Léonard hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Saint-Léonard (VS)","Les habitants de Saint-Léonard approuvent l'initiative ""d'allègement des primes"" du PS avec 55,4 pour cent des voix. Saint-Léonard a approuvé l'initiative, tout comme son canton.","Saint-Léonard VS","Gli abitanti di Saint-Léonard hanno accolto l'iniziativa per premi meno onerosi del PS con il 55,4 per cento di ""sì"". Saint-Léonard ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Siders VS","59,2 Prozent der Abstimmenden in der Gemeinde Siders haben Ja gesagt zur Prämienentlastungsinitiative. Siders hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Sierre (VS)","C'est oui à 59,2 pour cent à l'initiative ""d'allègement des primes"" du PS à Sierre. Sierre a approuvé l'initiative, tout comme son canton.","Siders VS","Il 59,2 per cento degli elettori di Siders ha accolto l'iniziativa per premi meno onerosi del PS. Siders ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Anniviers VS","Ja zur Prämienentlastungsinitiative in Anniviers. Die Gemeinde hat das Volksbegehren mit 52,6 Prozent der Stimmen angenommen. Anniviers hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Anniviers (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Anniviers avec 52,6 pour cent de oui. Anniviers a approuvé l'initiative, tout comme son canton.","Anniviers VS","L'iniziativa per premi meno onerosi del PS è stata accolta a Anniviers, dove ha riscosso il 52,6 per cento di voti a favore. Anniviers ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Crans-Montana VS","52,5 Prozent der Abstimmenden in der Gemeinde Crans-Montana haben Ja gesagt zur Prämienentlastungsinitiative. Crans-Montana hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Crans-Montana (VS)","C'est oui à 52,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Crans-Montana. Crans-Montana a approuvé l'initiative, tout comme son canton.","Crans-Montana VS","Il 52,5 per cento degli elettori di Crans-Montana ha accolto l'iniziativa per premi meno onerosi del PS. Crans-Montana ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Noble-Contrée VS","Ja zur Prämienentlastungsinitiative in Noble-Contrée: Mit 54,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Noble-Contrée hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Noble-Contrée (VS)","Les habitants de Noble-Contrée approuvent l'initiative ""d'allègement des primes"" du PS avec 54,5 pour cent des voix. Noble-Contrée a approuvé l'initiative, tout comme son canton.","Noble-Contrée VS","Gli abitanti di Noble-Contrée hanno accolto l'iniziativa per premi meno onerosi del PS con il 54,5 per cento di ""sì"". Noble-Contrée ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Arbaz VS","59,5 Prozent der Abstimmenden in der Gemeinde Arbaz haben Ja gesagt zur Prämienentlastungsinitiative. Arbaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Arbaz (VS)","C'est oui à 59,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Arbaz. Arbaz a approuvé l'initiative, tout comme son canton.","Arbaz VS","Il 59,5 per cento degli elettori di Arbaz ha accolto l'iniziativa per premi meno onerosi del PS. Arbaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Grimisuat VS","Ja zur Prämienentlastungsinitiative in Grimisuat. Die Gemeinde hat das Volksbegehren mit 55,5 Prozent der Stimmen angenommen. Grimisuat hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Grimisuat (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Grimisuat avec 55,5 pour cent de oui. Grimisuat a approuvé l'initiative, tout comme son canton.","Grimisuat VS","L'iniziativa per premi meno onerosi del PS è stata accolta a Grimisuat, dove ha riscosso il 55,5 per cento di voti a favore. Grimisuat ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Savièse VS","Die Gemeinde Savièse hat die Prämienentlastungsinitiative mit 55,7 Prozent Ja-Stimmen angenommen. Savièse hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Savièse (VS)","Les habitants de Savièse acceptent l'initiative ""d'allègement des primes"" du PS avec 55,7 pour cent de oui. Savièse a approuvé l'initiative, tout comme son canton.","Savièse VS","I cittadini di Savièse hanno accolto l'iniziativa per premi meno onerosi del PS con il 55,7 per cento di voti a favore. Savièse ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Sitten VS","Ja zur Prämienentlastungsinitiative in Sitten. Die Gemeinde hat das Volksbegehren mit 56,8 Prozent der Stimmen angenommen. Sitten hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Sion (VS)","L'initiative ""d'allègement des primes"" du PS passe la rampe à Sion avec 56,8 pour cent de oui. Sion a approuvé l'initiative, tout comme son canton.","Sitten VS","L'iniziativa per premi meno onerosi del PS è stata accolta a Sitten, dove ha riscosso il 56,8 per cento di voti a favore. Sitten ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Veysonnaz VS","73,1 Prozent der Abstimmenden in der Gemeinde Veysonnaz haben Ja gesagt zur Prämienentlastungsinitiative. Veysonnaz hat damit gleich wie der Kanton Wallis Ja gesagt zu dieser Vorlage.","Veysonnaz (VS)","C'est oui à 73,1 pour cent à l'initiative ""d'allègement des primes"" du PS à Veysonnaz. Veysonnaz a approuvé l'initiative, tout comme son canton.","Veysonnaz VS","Il 73,1 per cento degli elettori di Veysonnaz ha accolto l'iniziativa per premi meno onerosi del PS. Veysonnaz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Baltschieder VS","Nein zur Prämienentlastungsinitiative in Baltschieder: Mit 289 Nein- zu 127 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 69,5 Prozent. Baltschieder hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Baltschieder (VS)","L'initiative ""d'allègement des primes"" du PS échoue à Baltschieder avec 69,5 pour cent des suffrages. Baltschieder a rejeté l'initiative, contrairement à son canton.","Baltschieder VS","Gli elettori di Baltschieder si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 69,5 per cento di voti contrari. Baltschieder ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Eisten VS","Nein zur Prämienentlastungsinitiative in Eisten. Mit 41 Nein- zu 34 Ja-Stimmen haben die Stimmberechtigten die Volksinitiative verworfen. Eisten hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Eisten (VS)","L'initiative ""d'allègement des primes"" du PS est rejetée à Eisten. Les électeurs de cette petite commune sont 41 à dire non et 34 à accepter le texte. Eisten a rejeté l'initiative, contrairement à son canton.","Eisten VS","L'iniziativa per premi meno onerosi del PS è stata respinta dagli elettori di Eisten, dove i ""no"" sono stati 41 e i voti favorevoli 34. Eisten ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Embd VS","In Embd hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 63,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Embd hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Embd (VS)","Les habitants d'Embd rejettent l'initiative ""d'allègement des primes"" du PS avec 63,4 pour cent de non. Embd a rejeté l'initiative, contrairement à son canton.","Embd VS","I cittadini di Embd hanno respinto l'iniziativa per premi meno onerosi del PS con il 63,4 per cento di voti contrari. Embd ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Grächen VS","Nein zur Prämienentlastungsinitiative in Grächen. Die Gemeinde hat die Vorlage mit 51,9 Prozent abgelehnt. Grächen hat damit anders abgestimmt als der Kanton Wallis, der die Vorlage angenommen hat.","Grächen (VS)","A Grächen, les habitants disent non à 51,9 pour cent à l'initiative ""d'allègement des primes"" du PS. Grächen a rejeté l'initiative, contrairement à son canton.","Grächen VS","Nel comune di Grächen, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 51,9 per cento di voti contrari. Grächen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
