"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Céligny GE","In Céligny hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 72,3 Prozent angenommen. Céligny hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Céligny (GE)","A Céligny, les habitants sont favorables à la loi sur l'électricité avec 72,3 pour cent des suffrages. Céligny a approuvé la loi, tout comme son canton.","Céligny GE","A Céligny gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 72,3 per cento di ""sì"". Céligny ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Chancy GE","67,8 Prozent der Abstimmenden in der Gemeinde Chancy haben Ja gesagt zum Stromgesetz. Chancy hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Chancy (GE)","C'est oui à 67,8 pour cent à la loi sur l'électricité à Chancy. Chancy a approuvé la loi, tout comme son canton.","Chancy GE","Il 67,8 per cento degli elettori di Chancy ha accolto la legge sull'approvvigionamento elettrico. Chancy ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Chêne-Bougeries GE","Die Gemeinde Chêne-Bougeries hat das Stromgesetz mit 77 Prozent Ja-Stimmen angenommen. Chêne-Bougeries hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Chêne-Bougeries (GE)","Les habitants de Chêne-Bougeries acceptent la loi sur l'électricité avec 77 pour cent de oui. Chêne-Bougeries a approuvé la loi, tout comme son canton.","Chêne-Bougeries GE","I cittadini di Chêne-Bougeries hanno accolto la legge sull'approvvigionamento elettrico con il 77 per cento di voti a favore. Chêne-Bougeries ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Chêne-Bourg GE","Die Gemeinde Chêne-Bourg hat das Stromgesetz mit 71 Prozent Ja-Stimmen angenommen. Chêne-Bourg hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Chêne-Bourg (GE)","Les habitants de Chêne-Bourg acceptent la loi sur l'électricité avec 71 pour cent de oui. Chêne-Bourg a approuvé la loi, tout comme son canton.","Chêne-Bourg GE","I cittadini di Chêne-Bourg hanno accolto la legge sull'approvvigionamento elettrico con il 71 per cento di voti a favore. Chêne-Bourg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Choulex GE","In Choulex hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 79 Prozent angenommen. Choulex hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Choulex (GE)","A Choulex, les habitants sont favorables à la loi sur l'électricité avec 79 pour cent des suffrages. Choulex a approuvé la loi, tout comme son canton.","Choulex GE","A Choulex gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 79 per cento di ""sì"". Choulex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Collex-Bossy GE","Die Gemeinde Collex-Bossy hat das Stromgesetz mit 78,8 Prozent angenommen. Collex-Bossy hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Collex-Bossy (GE)","A Collex-Bossy, les habitants disent oui à 78,8 pour cent à la loi sur l'électricité. Collex-Bossy a approuvé la loi, tout comme son canton.","Collex-Bossy GE","Nel comune di Collex-Bossy, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 78,8 per cento di voti favorevoli. Collex-Bossy ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Collonge-Bellerive GE","In Collonge-Bellerive hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 70,7 Prozent angenommen. Collonge-Bellerive hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Collonge-Bellerive (GE)","A Collonge-Bellerive, les habitants sont favorables à la loi sur l'électricité avec 70,7 pour cent des suffrages. Collonge-Bellerive a approuvé la loi, tout comme son canton.","Collonge-Bellerive GE","A Collonge-Bellerive gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 70,7 per cento di ""sì"". Collonge-Bellerive ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Cologny GE","Die Gemeinde Cologny hat das Stromgesetz mit 72,7 Prozent angenommen. Cologny hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Cologny (GE)","A Cologny, les habitants disent oui à 72,7 pour cent à la loi sur l'électricité. Cologny a approuvé la loi, tout comme son canton.","Cologny GE","Nel comune di Cologny, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 72,7 per cento di voti favorevoli. Cologny ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Confignon GE","In Confignon hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 77,3 Prozent angenommen. Confignon hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Confignon (GE)","A Confignon, les habitants sont favorables à la loi sur l'électricité avec 77,3 pour cent des suffrages. Confignon a approuvé la loi, tout comme son canton.","Confignon GE","A Confignon gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 77,3 per cento di ""sì"". Confignon ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Corsier GE","Ja zum Stromgesetz in Corsier GE: Mit 74 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Corsier GE hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Corsier (GE)","Les habitants de Corsier (GE) approuvent la loi sur l'électricité avec 74 pour cent des voix. Corsier (GE) a approuvé la loi, tout comme son canton.","Corsier GE","Gli abitanti di Corsier GE hanno accolto la legge sull'approvvigionamento elettrico con il 74 per cento di ""sì"". Corsier GE ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Dardagny GE","Ja zum Stromgesetz in Dardagny: Mit 69,7 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Dardagny hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Dardagny (GE)","Les habitants de Dardagny approuvent la loi sur l'électricité avec 69,7 pour cent des voix. Dardagny a approuvé la loi, tout comme son canton.","Dardagny GE","Gli abitanti di Dardagny hanno accolto la legge sull'approvvigionamento elettrico con il 69,7 per cento di ""sì"". Dardagny ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Genf GE","77,8 Prozent der Abstimmenden in der Gemeinde Genf haben Ja gesagt zum Stromgesetz. Genf hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Genève (GE)","C'est oui à 77,8 pour cent à la loi sur l'électricité à Genève. Genève a approuvé la loi, tout comme son canton.","Ginevra GE","Il 77,8 per cento degli elettori di Ginevra ha accolto la legge sull'approvvigionamento elettrico. Ginevra ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Genthod GE","Ja zum Stromgesetz in Genthod. Die Gemeinde hat die Vorlage mit 67,4 Prozent der Stimmen angenommen. Genthod hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Genthod (GE)","La loi sur l'électricité passe la rampe à Genthod avec 67,4 pour cent de oui. Genthod a approuvé la loi, tout comme son canton.","Genthod GE","La legge sull'approvvigionamento elettrico è stata accolta a Genthod, dove ha riscosso il 67,4 per cento di voti a favore. Genthod ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Le Grand-Saconnex GE","In Le Grand-Saconnex hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 76,6 Prozent angenommen. Le Grand-Saconnex hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Le Grand-Saconnex (GE)","Au Grand-Saconnex, les habitants sont favorables à la loi sur l'électricité avec 76,6 pour cent des suffrages. Le Grand-Saconnex a approuvé la loi, tout comme son canton.","Le Grand-Saconnex GE","A Le Grand-Saconnex gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 76,6 per cento di ""sì"". Le Grand-Saconnex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Gy GE","Die Gemeinde Gy hat das Stromgesetz mit 69,2 Prozent Ja-Stimmen angenommen. Gy hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Gy (GE)","Les habitants de Gy acceptent la loi sur l'électricité avec 69,2 pour cent de oui. Gy a approuvé la loi, tout comme son canton.","Gy GE","I cittadini di Gy hanno accolto la legge sull'approvvigionamento elettrico con il 69,2 per cento di voti a favore. Gy ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Hermance GE","77,6 Prozent der Stimmbürgerinnen und Stimmbürger von Hermance haben das Stromgesetz angenommen. Hermance hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Hermance (GE)","Les électeurs d'Hermance valident la loi sur l'électricité avec 77,6 pour cent des voix. Hermance a approuvé la loi, tout comme son canton.","Hermance GE","Gli elettori di Hermance si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 77,6 per cento di ""sì"". Hermance ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Jussy GE","66,4 Prozent der Stimmbürgerinnen und Stimmbürger von Jussy haben das Stromgesetz angenommen.","Jussy (GE)","Les électeurs de Jussy valident la loi sur l'électricité avec 66,4 pour cent des voix.","Jussy GE","Gli elettori di Jussy si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 66,4 per cento di ""sì""."
"Laconnex GE","In Laconnex hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 77 Prozent angenommen. Laconnex hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Laconnex (GE)","A Laconnex, les habitants sont favorables à la loi sur l'électricité avec 77 pour cent des suffrages. Laconnex a approuvé la loi, tout comme son canton.","Laconnex GE","A Laconnex gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 77 per cento di ""sì"". Laconnex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Lancy GE","Die Gemeinde Lancy hat das Stromgesetz mit 74,7 Prozent Ja-Stimmen angenommen. Lancy hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Lancy (GE)","Les habitants de Lancy acceptent la loi sur l'électricité avec 74,7 pour cent de oui. Lancy a approuvé la loi, tout comme son canton.","Lancy GE","I cittadini di Lancy hanno accolto la legge sull'approvvigionamento elettrico con il 74,7 per cento di voti a favore. Lancy ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Meinier GE","Die Gemeinde Meinier hat das Stromgesetz mit 73,3 Prozent Ja-Stimmen angenommen. Meinier hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Meinier (GE)","Les habitants de Meinier acceptent la loi sur l'électricité avec 73,3 pour cent de oui. Meinier a approuvé la loi, tout comme son canton.","Meinier GE","I cittadini di Meinier hanno accolto la legge sull'approvvigionamento elettrico con il 73,3 per cento di voti a favore. Meinier ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Meyrin GE","Ja zum Stromgesetz in Meyrin. Die Gemeinde hat die Vorlage mit 73,6 Prozent der Stimmen angenommen. Meyrin hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Meyrin (GE)","La loi sur l'électricité passe la rampe à Meyrin avec 73,6 pour cent de oui. Meyrin a approuvé la loi, tout comme son canton.","Meyrin GE","La legge sull'approvvigionamento elettrico è stata accolta a Meyrin, dove ha riscosso il 73,6 per cento di voti a favore. Meyrin ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Onex GE","Die Gemeinde Onex hat das Stromgesetz mit 68,9 Prozent Ja-Stimmen angenommen. Onex hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Onex (GE)","Les habitants d'Onex acceptent la loi sur l'électricité avec 68,9 pour cent de oui. Onex a approuvé la loi, tout comme son canton.","Onex GE","I cittadini di Onex hanno accolto la legge sull'approvvigionamento elettrico con il 68,9 per cento di voti a favore. Onex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Perly-Certoux GE","70,8 Prozent der Abstimmenden in der Gemeinde Perly-Certoux haben Ja gesagt zum Stromgesetz. Perly-Certoux hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Perly-Certoux (GE)","C'est oui à 70,8 pour cent à la loi sur l'électricité à Perly-Certoux. Perly-Certoux a approuvé la loi, tout comme son canton.","Perly-Certoux GE","Il 70,8 per cento degli elettori di Perly-Certoux ha accolto la legge sull'approvvigionamento elettrico. Perly-Certoux ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Plan-les-Ouates GE","Die Gemeinde Plan-les-Ouates hat das Stromgesetz mit 78,1 Prozent Ja-Stimmen angenommen. Plan-les-Ouates hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Plan-les-Ouates (GE)","Les habitants de Plan-les-Ouates acceptent la loi sur l'électricité avec 78,1 pour cent de oui. Plan-les-Ouates a approuvé la loi, tout comme son canton.","Plan-les-Ouates GE","I cittadini di Plan-les-Ouates hanno accolto la legge sull'approvvigionamento elettrico con il 78,1 per cento di voti a favore. Plan-les-Ouates ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Pregny-Chambésy GE","Die Gemeinde Pregny-Chambésy hat das Stromgesetz mit 72,1 Prozent Ja-Stimmen angenommen. Pregny-Chambésy hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Pregny-Chambésy (GE)","Les habitants de Pregny-Chambésy acceptent la loi sur l'électricité avec 72,1 pour cent de oui. Pregny-Chambésy a approuvé la loi, tout comme son canton.","Pregny-Chambésy GE","I cittadini di Pregny-Chambésy hanno accolto la legge sull'approvvigionamento elettrico con il 72,1 per cento di voti a favore. Pregny-Chambésy ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Presinge GE","Ja zum Stromgesetz in Presinge. Die Gemeinde hat die Vorlage mit 70,5 Prozent der Stimmen angenommen. Presinge hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Presinge (GE)","La loi sur l'électricité passe la rampe à Presinge avec 70,5 pour cent de oui. Presinge a approuvé la loi, tout comme son canton.","Presinge GE","La legge sull'approvvigionamento elettrico è stata accolta a Presinge, dove ha riscosso il 70,5 per cento di voti a favore. Presinge ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Puplinge GE","In Puplinge hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 76,7 Prozent angenommen. Puplinge hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Puplinge (GE)","A Puplinge, les habitants sont favorables à la loi sur l'électricité avec 76,7 pour cent des suffrages. Puplinge a approuvé la loi, tout comme son canton.","Puplinge GE","A Puplinge gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 76,7 per cento di ""sì"". Puplinge ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Russin GE","79,4 Prozent der Abstimmenden in der Gemeinde Russin haben Ja gesagt zum Stromgesetz. Russin hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Russin (GE)","C'est oui à 79,4 pour cent à la loi sur l'électricité à Russin. Russin a approuvé la loi, tout comme son canton.","Russin GE","Il 79,4 per cento degli elettori di Russin ha accolto la legge sull'approvvigionamento elettrico. Russin ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Satigny GE","Ja zum Stromgesetz in Satigny: Mit 70,4 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Satigny hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Satigny (GE)","Les habitants de Satigny approuvent la loi sur l'électricité avec 70,4 pour cent des voix. Satigny a approuvé la loi, tout comme son canton.","Satigny GE","Gli abitanti di Satigny hanno accolto la legge sull'approvvigionamento elettrico con il 70,4 per cento di ""sì"". Satigny ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Soral GE","Ja zum Stromgesetz in Soral. Die Gemeinde hat die Vorlage mit 68 Prozent der Stimmen angenommen. Soral hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Soral (GE)","La loi sur l'électricité passe la rampe à Soral avec 68 pour cent de oui. Soral a approuvé la loi, tout comme son canton.","Soral GE","La legge sull'approvvigionamento elettrico è stata accolta a Soral, dove ha riscosso il 68 per cento di voti a favore. Soral ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Thônex GE","Ja zum Stromgesetz in Thônex: Mit 70,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Thônex hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Thônex (GE)","Les habitants de Thônex approuvent la loi sur l'électricité avec 70,5 pour cent des voix. Thônex a approuvé la loi, tout comme son canton.","Thônex GE","Gli abitanti di Thônex hanno accolto la legge sull'approvvigionamento elettrico con il 70,5 per cento di ""sì"". Thônex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Troinex GE","77,8 Prozent der Stimmbürgerinnen und Stimmbürger von Troinex haben das Stromgesetz angenommen. Troinex hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Troinex (GE)","Les électeurs de Troinex valident la loi sur l'électricité avec 77,8 pour cent des voix. Troinex a approuvé la loi, tout comme son canton.","Troinex GE","Gli elettori di Troinex si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 77,8 per cento di ""sì"". Troinex ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Vandoeuvres GE","Ja zum Stromgesetz in Vandoeuvres: Mit 74,7 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Vandoeuvres hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Vandoeuvres (GE)","Les habitants de Vandoeuvres approuvent la loi sur l'électricité avec 74,7 pour cent des voix. Vandoeuvres a approuvé la loi, tout comme son canton.","Vandoeuvres GE","Gli abitanti di Vandoeuvres hanno accolto la legge sull'approvvigionamento elettrico con il 74,7 per cento di ""sì"". Vandoeuvres ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Vernier GE","Ja zum Stromgesetz in Vernier: Mit 74,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Vernier hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Vernier (GE)","Les habitants de Vernier approuvent la loi sur l'électricité avec 74,2 pour cent des voix. Vernier a approuvé la loi, tout comme son canton.","Vernier GE","Gli abitanti di Vernier hanno accolto la legge sull'approvvigionamento elettrico con il 74,2 per cento di ""sì"". Vernier ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Versoix GE","Die Gemeinde Versoix hat das Stromgesetz mit 70,1 Prozent angenommen. Versoix hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Versoix (GE)","A Versoix, les habitants disent oui à 70,1 pour cent à la loi sur l'électricité. Versoix a approuvé la loi, tout comme son canton.","Versoix GE","Nel comune di Versoix, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 70,1 per cento di voti favorevoli. Versoix ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Veyrier GE","Ja zum Stromgesetz in Veyrier: Mit 77,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Veyrier hat damit gleich wie der Kanton Genf Ja gesagt zu dieser Vorlage.","Veyrier (GE)","Les habitants de Veyrier approuvent la loi sur l'électricité avec 77,5 pour cent des voix. Veyrier a approuvé la loi, tout comme son canton.","Veyrier GE","Gli abitanti di Veyrier hanno accolto la legge sull'approvvigionamento elettrico con il 77,5 per cento di ""sì"". Veyrier ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Boécourt JU","Nein zum Stromgesetz in Boécourt. Die Gemeinde hat die Vorlage mit 51,7 Prozent abgelehnt. Boécourt hat damit anders abgestimmt als der Kanton Jura, der die Vorlage angenommen hat.","Boécourt (JU)","A Boécourt, les habitants disent non à 51,7 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Boécourt a rejeté la loi, contrairement à son canton.","Boécourt JU","Nel comune di Boécourt, i cittadini hanno respinto la legge sull'approvvigionamento elettrico con il 51,7 per cento di voti contrari. Boécourt ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Bourrignon JU","Ja zum Stromgesetz in Bourrignon: Mit 57 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Bourrignon hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Bourrignon (JU)","Les habitants de Bourrignon approuvent la loi sur l'électricité avec 57 pour cent des voix. Bourrignon a approuvé la loi, tout comme son canton.","Bourrignon JU","Gli abitanti di Bourrignon hanno accolto la legge sull'approvvigionamento elettrico con il 57 per cento di ""sì"". Bourrignon ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Châtillon JU","Die Gemeinde Châtillon JU hat das Stromgesetz mit 56,5 Prozent Ja-Stimmen angenommen. Châtillon JU hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Châtillon (JU)","Les habitants de Châtillon (JU) acceptent la loi sur l'électricité avec 56,5 pour cent de oui. Châtillon (JU) a approuvé la loi, tout comme son canton.","Châtillon JU","I cittadini di Châtillon JU hanno accolto la legge sull'approvvigionamento elettrico con il 56,5 per cento di voti a favore. Châtillon JU ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Courchapoix JU","Die Gemeinde Courchapoix hat das Stromgesetz mit 54 Prozent angenommen. Courchapoix hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Courchapoix (JU)","A Courchapoix, les habitants disent oui à 54 pour cent à la loi sur l'électricité. Courchapoix a approuvé la loi, tout comme son canton.","Courchapoix JU","Nel comune di Courchapoix, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 54 per cento di voti favorevoli. Courchapoix ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Courrendlin JU","Die Gemeinde Courrendlin hat das Stromgesetz mit 59,2 Prozent Ja-Stimmen angenommen. Courrendlin hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Courrendlin (JU)","Les habitants de Courrendlin acceptent la loi sur l'électricité avec 59,2 pour cent de oui. Courrendlin a approuvé la loi, tout comme son canton.","Courrendlin JU","I cittadini di Courrendlin hanno accolto la legge sull'approvvigionamento elettrico con il 59,2 per cento di voti a favore. Courrendlin ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Courroux JU","In Courroux hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 63,7 Prozent angenommen. Courroux hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Courroux (JU)","A Courroux, les habitants sont favorables à la loi sur l'électricité avec 63,7 pour cent des suffrages. Courroux a approuvé la loi, tout comme son canton.","Courroux JU","A Courroux gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 63,7 per cento di ""sì"". Courroux ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Courtételle JU","In Courtételle hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 63,2 Prozent angenommen. Courtételle hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Courtételle (JU)","A Courtételle, les habitants sont favorables à la loi sur l'électricité avec 63,2 pour cent des suffrages. Courtételle a approuvé la loi, tout comme son canton.","Courtételle JU","A Courtételle gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 63,2 per cento di ""sì"". Courtételle ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Delsberg JU","Die Gemeinde Delsberg hat das Stromgesetz mit 66,4 Prozent Ja-Stimmen angenommen. Delsberg hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Delémont (JU)","Les habitants de Delémont acceptent la loi sur l'électricité avec 66,4 pour cent de oui. Delémont a approuvé la loi, tout comme son canton.","Delsberg JU","I cittadini di Delsberg hanno accolto la legge sull'approvvigionamento elettrico con il 66,4 per cento di voti a favore. Delsberg ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Develier JU","Ja zum Stromgesetz in Develier. Die Gemeinde hat die Vorlage mit 58,4 Prozent der Stimmen angenommen. Develier hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Develier (JU)","La loi sur l'électricité passe la rampe à Develier avec 58,4 pour cent de oui. Develier a approuvé la loi, tout comme son canton.","Develier JU","La legge sull'approvvigionamento elettrico è stata accolta a Develier, dove ha riscosso il 58,4 per cento di voti a favore. Develier ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Ederswiler JU","Nein zum Stromgesetz in Ederswiler. Mit 31 Nein- zu 12 Ja-Stimmen haben die Stimmberechtigten die Vorlage verworfen. Ederswiler hat damit anders abgestimmt als der Kanton Jura, der die Vorlage angenommen hat.","Ederswiler (JU)","La loi sur l'électricité est rejetée à Ederswiler. Les électeurs de cette petite commune sont 31 à dire non et 12 à accepter le texte. Ederswiler a rejeté la loi, contrairement à son canton.","Ederswiler JU","La legge sull'approvvigionamento elettrico è stata respinta dagli elettori di Ederswiler, dove i ""no"" sono stati 31 e i voti favorevoli 12. Ederswiler ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Mervelier JU","62,7 Prozent der Abstimmenden in der Gemeinde Mervelier haben Ja gesagt zum Stromgesetz. Mervelier hat damit gleich wie der Kanton Jura Ja gesagt zu dieser Vorlage.","Mervelier (JU)","C'est oui à 62,7 pour cent à la loi sur l'électricité à Mervelier. Mervelier a approuvé la loi, tout comme son canton.","Mervelier JU","Il 62,7 per cento degli elettori di Mervelier ha accolto la legge sull'approvvigionamento elettrico. Mervelier ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Mettembert JU","Keine Schweizer Gemeinde hat sich deutlicher gegen das Stromgesetz ausgesprochen als Mettembert mit einem Nein-Stimmen-Anteil von 78,6 Prozent. Mettembert hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Jura.","Mettembert (JU)","Nulle part ailleurs en Suisse, la loi sur l'électricité n'est rejetée plus fortement qu'à Mettembert. Les électeurs de cette commune disent non à 78,6 pour cent. Le plus fort pourcentage de non du canton du Jura a été obtenu à Mettembert.","Mettembert JU","In nessun altro comune svizzero la legge sull'approvvigionamento elettrico è stata respinta come a Mettembert, dove l'elettorato l'ha affossata con il 78,6 per cento di voti contrari. Il maggior numero di ""no"" nel canton Giura è stato ottenuto a Mettembert."
"Movelier JU","Nein zum Stromgesetz in Movelier: Mit 75 Nein- zu 67 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 52,8 Prozent. Movelier hat damit anders abgestimmt als der Kanton Jura, der die Vorlage angenommen hat.","Movelier (JU)","La loi sur l'électricité échoue à Movelier avec 52,8 pour cent des suffrages. Movelier a rejeté la loi, contrairement à son canton.","Movelier JU","Gli elettori di Movelier si sono mostrati scettici nei confronti della legge sull'approvvigionamento elettrico, che è stata respinta con il 52,8 per cento di voti contrari. Movelier ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
